RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
1,2,4,30,1,1,2,8,1,6,1,557731
9,2,3,48,1,1,2,7,68,48,1,2772356
7,2,4,6,1,1,2,9,1,6,1,520361
1,2,1,36,1,1,2,2,1,36,1,1935659
1,2,3,12,1,2,2,5,1,35,1,769790
8,2,4,53,1,1,2,9,67,6,1,3116153
3,2,3,48,1,1,2,7,16,6,1,2879077
9,1,3,12,1,1,2,5,68,12,1,831634
1,1,4,16,1,1,2,8,1,16,1,982201
1,2,3,47,1,1,1,5,1,235,1,3030424
2,2,3,48,1,1,2,7,2,48,1,2728283
1,1,4,23,1,1,2,1,1,23,1,1335462
1,1,3,40,1,1,2,7,1,40,1,2368059
1,1,3,37,1,1,2,5,23,37,1,2124411
5,1,3,48,1,1,2,7,50,48,1,2773133
9,2,3,45,1,1,2,5,68,460,1,2614749
1,2,3,1,1,1,1,5,1,13,1,931445
1,1,4,6,1,1,1,9,1,6,1,340635
1,1,2,19,1,1,2,4,1,19,8,1193071
1,1,3,13,1,1,1,6,1,47,1,2649703
1,1,2,26,1,2,2,3,1,26,1,1553994
1,2,1,36,1,1,2,2,1,36,1,1966261
1,1,2,26,1,1,2,3,1,13,1,1511027
1,2,4,6,1,1,2,9,1,39,1,419501
1,2,2,42,1,1,2,2,1,42,1,2497936
1,1,4,6,1,1,1,9,1,6,1,361186
1,2,4,6,1,1,2,9,1,229,1,519320
9,2,3,1,1,1,2,6,1,1,1,9328
1,2,4,4,1,1,2,8,1,49,1,79852
1,1,3,30,1,2,2,5,1,37,1,2163407
1,2,2,17,1,1,2,3,1,17,3,1066382
1,2,2,39,1,1,2,3,1,39,1,2277596
2,1,3,37,1,1,2,5,2,37,1,2127745
1,2,2,26,3,2,2,3,1,110,5,1487806
9,2,3,21,2,1,2,6,68,72,2,1268605
2,2,3,47,1,1,2,6,2,47,1,2665483
4,1,4,41,1,2,2,9,1,53,1,2410598
1,1,2,19,1,1,2,4,1,132,1,1180690
1,1,1,34,1,1,2,2,1,34,1,1844429
1,2,3,47,1,1,2,6,1,12,1,2676192
2,1,3,12,1,1,2,5,2,12,4,766106
9,2,4,6,2,1,2,9,68,6,6,509832
1,1,2,29,1,1,2,4,1,29,1,1674535
1,2,2,29,1,1,2,4,1,29,1,1677297
1,2,1,42,1,1,2,2,1,42,1,2531563
9,2,4,32,1,1,2,8,68,32,1,1773559
1,1,3,12,1,2,2,5,1,12,1,676302
6,2,4,53,1,1,2,9,38,53,1,3104338
1,2,4,4,2,1,2,8,1,30,8,105518
1,2,3,13,1,1,1,5,1,37,1,2178289
8,2,3,48,1,1,2,7,67,48,1,2817630
1,2,1,44,3,1,1,1,1,44,1,2562357
6,1,4,15,1,1,2,9,57,15,1,953392
1,1,3,49,1,1,2,5,1,47,1,3167538
2,2,2,29,1,1,1,4,2,29,4,1684535
1,1,3,21,1,1,2,6,1,21,1,1262103
1,2,4,41,1,1,2,9,1,31,1,2404942
1,2,3,51,1,1,2,5,1,36,1,3038723
1,2,2,18,1,1,2,3,1,18,1,1133258
1,2,2,29,1,1,1,4,1,29,1,1691453
1,2,1,9,1,1,2,1,1,9,1,635697
7,1,3,5,1,1,1,7,1,5,1,129883
6,2,2,18,1,1,2,3,41,18,1,1123435
1,1,2,39,1,1,2,3,1,39,1,2298671
1,1,2,18,1,1,1,3,1,18,1,1131756
9,1,1,34,5,1,2,2,68,36,1,1857547
1,2,4,4,1,1,2,8,1,78,1,114108
1,2,1,25,1,2,2,1,1,25,1,1463631
1,2,1,42,1,1,2,2,20,110,5,2472371
1,1,4,8,1,1,2,8,1,8,1,561697
1,2,9,39,1,1,2,3,1,54,1,2314656
9,2,4,32,1,1,2,8,68,32,1,1779330
1,2,2,55,1,1,2,3,57,55,8,3192576
1,2,9,38,1,1,1,4,68,46,1,2216856
1,2,2,55,1,1,2,3,1,27,1,3184479
1,2,2,55,1,1,1,3,1,55,1,3216261
1,1,9,48,5,1,2,7,1,48,1,2726753
4,1,1,36,5,1,2,2,7,36,1,2103875
1,2,3,13,1,1,2,5,1,13,1,915821
1,1,1,42,1,1,2,2,1,42,1,2447448
9,2,4,4,3,1,2,8,68,313,3,87594
1,1,2,39,1,1,2,3,1,39,1,2306751
1,2,2,26,1,1,2,3,1,2,1,1494926
1,2,1,42,2,1,2,2,1,42,1,2519608
4,2,4,2,1,1,2,9,33,2,1,55512
1,1,2,29,1,1,2,4,1,29,1,1716157
1,2,3,48,1,1,2,7,1,48,1,2771439
1,1,2,55,1,1,2,3,1,55,1,3207693
8,1,4,6,1,1,1,9,67,6,1,166838
9,2,3,54,2,1,1,5,68,72,2,3172142
9,2,1,9,1,1,2,1,68,9,1,607408
1,1,1,36,1,1,2,2,1,36,1,2007701
1,2,4,41,1,1,1,9,1,6,1,2391446
1,1,4,6,1,1,2,9,1,6,1,366157
1,2,2,36,1,1,2,2,1,36,1,2012858
8,1,4,6,1,1,2,9,67,164,7,225634
2,1,3,48,1,1,1,7,2,48,2,2696269
1,2,3,48,1,1,2,7,1,48,1,2741891
9,2,2,55,2,1,2,3,68,72,2,3182549
1,1,4,16,1,1,2,8,1,48,1,965920
1,2,2,34,5,1,2,2,1,34,1,1852424
2,1,1,12,1,2,2,5,2,13,1,773309
1,2,4,50,1,1,2,9,1,9,1,325050
1,1,2,39,1,1,2,3,49,39,1,2244084
1,1,3,37,1,1,2,5,1,37,1,2188956
8,2,1,36,2,1,2,2,67,72,2,1938178
1,2,4,53,3,1,2,9,1,139,5,3091506
1,1,9,72,2,1,1,0,1,72,2,3253577
1,1,9,32,1,1,2,8,1,42,1,1773584
1,1,4,49,1,1,2,8,1,49,7,2975716
2,1,1,42,1,1,2,2,2,34,1,2427099
2,1,3,26,1,1,2,3,2,12,1,1549515
1,2,2,39,1,1,2,3,1,39,1,2248568
1,2,2,39,1,1,2,3,1,39,4,2286659
8,1,9,30,1,1,2,8,12,30,1,1733890
1,2,3,21,1,1,2,6,1,21,1,1253616
1,1,4,6,1,1,2,9,1,51,1,221461
1,2,4,53,1,1,2,9,1,53,1,3109708
2,2,1,42,1,1,2,2,2,42,1,2506487
1,1,9,38,1,1,2,4,1,38,1,2221097
9,1,3,47,2,1,2,6,1,17,1,2660518
1,1,3,48,1,1,2,7,1,48,1,2784804
1,2,1,34,1,1,1,2,1,42,1,1874578
4,2,9,6,1,1,2,9,53,5,1,500837
1,1,2,31,1,1,2,4,1,31,1,1737772
1,2,2,18,1,2,2,3,1,18,1,1117387
1,1,3,37,1,1,2,5,1,51,1,2136333
4,2,2,19,1,1,2,4,1,29,1,1182341
1,1,4,35,1,2,2,8,1,48,1,1910021
1,1,4,53,1,1,1,9,1,6,1,3110123
1,1,4,4,1,1,2,8,1,4,1,56410
1,1,4,8,1,1,2,8,1,56,1,549875
1,1,3,12,1,1,2,5,1,36,1,668152
6,1,3,48,1,1,2,7,2,6,1,2697948
1,2,2,19,1,1,2,4,1,19,1,1182883
9,2,2,17,1,1,2,3,68,55,1,999383
9,1,4,72,2,1,1,0,68,72,2,3264859
1,2,4,8,1,1,2,8,63,48,1,586742
2,1,3,24,1,2,1,5,2,24,1,1344612
1,1,1,36,4,1,2,2,1,36,1,2075538
1,2,9,36,2,1,2,2,1,508,2,1936669
1,1,3,12,1,1,2,5,1,37,1,678902
1,1,2,46,1,1,2,4,1,27,1,2623748
1,1,4,32,1,1,2,8,1,15,1,1780921
2,1,3,24,1,1,2,5,2,429,1,1399773
9,2,4,15,3,1,2,9,68,134,5,964076
2,2,3,47,1,1,2,6,2,47,1,2625537
1,2,2,18,1,1,2,3,1,18,1,1162751
8,1,2,39,1,1,2,3,1,420,1,2279756
1,2,9,17,1,1,1,3,1,18,1,987618
2,1,1,36,1,1,1,2,2,36,1,1935809
1,2,3,10,1,1,2,5,1,42,1,642878
1,1,3,48,1,1,2,7,1,48,1,2699682
6,1,4,6,1,1,2,9,43,430,1,480609
1,2,2,26,1,1,2,3,1,38,1,1483099
1,2,3,24,1,1,1,5,1,24,1,1350872
1,1,2,27,1,1,1,4,1,27,1,1617248
1,2,1,8,1,1,2,8,1,8,1,561999
1,1,1,42,1,1,1,2,1,42,1,2442807
1,2,4,30,1,1,1,8,1,30,1,1730998
9,2,2,18,1,1,2,3,68,11,1,1131946
1,2,2,17,2,1,2,3,1,17,1,1076793
2,1,4,6,1,1,2,9,2,6,1,171442
1,1,2,17,1,1,2,3,1,17,5,1027497
1,2,4,6,1,1,2,9,1,6,1,416323
1,1,2,27,1,2,2,4,60,19,1,1626687
1,2,4,31,1,1,2,8,1,39,1,569347
1,2,4,56,1,1,2,8,1,6,1,3242944
1,1,9,27,1,1,2,4,1,27,1,1606625
1,2,4,41,1,1,2,9,1,41,1,2391668
1,2,9,72,2,1,1,0,1,20,2,3264329
9,1,4,6,1,1,2,9,68,48,1,321820
1,2,2,29,1,1,1,4,1,53,1,1709858
1,1,2,20,1,2,2,4,1,20,1,1230902
5,1,4,6,1,1,2,9,68,6,1,492406
1,1,1,42,1,1,2,2,1,42,3,2548178
1,1,2,18,1,1,1,3,1,12,1,1163796
1,1,3,51,1,1,1,5,1,33,1,3010138
1,1,2,39,1,1,2,3,1,12,1,2332035
1,2,2,31,1,1,2,4,31,31,1,1738907
1,2,3,13,3,1,2,5,1,218,1,915755
1,2,2,55,1,1,1,3,1,55,4,3206960
9,1,4,6,2,1,1,9,45,231,2,479400
2,1,3,37,1,1,1,5,2,34,1,2139771
1,1,3,45,3,1,2,5,1,100,1,2600980
1,2,2,20,1,1,2,4,59,20,1,1215559
1,2,3,48,1,1,2,7,1,129,1,2818896
1,2,2,26,1,1,2,3,1,39,1,1487790
1,1,3,54,1,1,2,5,1,54,4,3168699
1,1,3,12,4,1,2,5,1,17,1,810157
1,2,2,29,1,2,2,4,1,29,1,1720961
1,1,3,24,1,1,1,5,1,42,1,1369303
9,1,3,12,2,1,2,5,68,72,2,727294
1,1,2,29,1,1,2,4,1,21,1,1673355
1,1,3,22,1,1,1,7,8,423,1,1291704
1,2,4,6,1,1,2,9,1,6,1,510816
2,2,4,6,1,1,2,9,1,34,1,310021
1,2,2,26,1,1,2,3,1,26,1,1516439
1,2,2,34,1,1,1,2,1,34,6,1798576
1,2,4,4,1,1,1,8,1,6,1,121234
1,2,3,1,1,1,1,6,1,1,1,11924
1,2,1,42,1,1,1,2,1,18,1,2425445
6,1,2,39,1,1,2,3,1,39,1,2234670
2,2,3,51,1,1,1,5,2,51,1,3062331
2,1,1,50,1,1,1,1,3,10,1,2996086
1,2,4,6,1,1,2,9,1,6,1,380360
1,1,3,10,1,1,2,5,1,10,1,643637
8,1,3,48,1,1,2,7,67,48,1,2886775
6,1,4,41,1,1,1,9,1,41,1,2388789
1,1,1,25,1,1,1,1,1,25,1,1433199
9,1,3,12,1,1,2,5,68,12,1,780615
1,1,2,39,1,1,2,3,1,39,1,2312357
6,1,3,48,1,1,2,7,1,39,1,2720334
1,2,3,45,1,1,2,5,1,45,1,2594828
1,2,2,33,4,1,2,3,1,18,8,1128409
5,1,4,6,1,1,2,9,1,6,1,497760
1,1,2,26,1,1,2,3,1,26,1,1571648
9,2,1,36,1,1,2,2,68,34,1,2005036
1,2,4,8,1,1,2,8,1,2,1,581142
8,2,2,39,1,1,2,3,1,39,7,2242226
8,2,3,48,1,1,2,7,67,48,1,2732768
2,1,3,51,1,1,1,5,2,29,1,3018558
1,1,4,6,1,2,2,9,1,19,1,435005
2,2,3,29,1,1,2,5,2,45,1,2575789
2,2,3,24,1,1,2,5,2,11,1,1362633
1,2,2,20,1,1,2,4,1,20,1,1235667
1,1,2,17,1,1,2,3,1,17,1,1059479
1,2,1,36,1,1,2,2,1,36,1,1999317
1,2,3,24,1,1,2,5,1,24,1,1389051
1,2,3,54,5,1,1,5,1,1,1,3172370
1,1,1,28,1,1,1,1,1,25,1,1415029
2,2,3,54,1,1,2,7,2,48,1,2890723
1,2,1,36,1,1,1,2,1,36,4,2036657
1,1,3,40,1,1,1,7,1,40,1,2361136
2,1,4,6,1,1,2,9,2,6,1,171103
1,2,3,51,1,1,2,5,1,51,1,3012558
2,2,4,30,1,2,1,8,1,6,1,1734412
1,1,3,48,1,1,2,7,1,48,1,2924608
9,2,2,49,1,1,2,8,68,6,1,2957502
1,2,1,1,1,1,1,1,1,25,2,1419409
1,1,3,13,4,1,2,5,1,13,1,871610
1,1,1,42,1,1,2,2,1,42,1,2515785
1,2,2,38,1,1,2,3,1,18,1,1164979
1,2,3,49,1,1,1,5,1,51,1,3053020
1,2,4,6,1,1,2,9,1,6,1,428075
6,2,4,6,1,1,2,9,1,6,1,484979
9,1,3,13,1,1,1,5,68,21,6,935372
2,1,3,5,1,1,1,7,2,5,1,153160
1,1,2,55,1,1,2,3,1,55,1,3218206
1,2,3,47,1,1,2,6,1,47,1,2691526
9,1,1,36,1,1,2,2,68,36,1,2007033
1,1,1,25,1,1,2,1,1,25,1,1452864
1,1,4,26,1,1,2,8,1,17,1,2983574
1,2,1,36,1,1,2,2,1,36,1,2060555
9,2,3,22,1,1,1,7,1,22,1,1324701
1,2,2,26,1,1,2,3,1,26,1,1521878
1,2,3,13,1,1,2,5,1,34,1,945654
1,1,9,18,1,1,2,3,1,21,1,1118911
9,2,9,72,2,1,1,0,68,72,2,3255913
1,2,2,19,1,1,2,4,1,19,1,1204815
1,1,2,26,1,1,2,3,1,26,1,1534427
2,2,2,17,1,1,1,3,2,17,1,1086339
1,1,1,18,1,1,2,1,1,36,1,627192
2,1,2,29,1,1,2,4,2,28,1,1665968
1,1,1,25,1,1,2,1,52,25,1,1424824
1,1,3,13,1,1,2,5,1,47,8,926454
1,2,3,12,1,1,2,5,1,12,1,794889
7,2,3,24,1,1,2,5,1,24,1,1401816
1,2,9,51,1,1,2,5,1,51,1,3046818
1,2,2,31,1,1,1,4,1,31,1,1750378
1,2,4,6,1,1,2,9,1,6,1,369930
1,2,3,12,1,1,2,5,1,12,1,792488
1,2,1,25,1,1,2,1,1,25,1,1438467
1,2,4,38,1,2,2,9,1,31,1,3093236
2,2,2,26,1,1,2,3,2,6,1,1500011
1,2,2,39,1,2,2,3,1,39,1,2252651
1,1,1,25,1,1,2,1,1,25,1,1411749
1,1,1,22,1,1,2,7,1,22,1,1290358
1,2,1,36,1,1,1,2,1,36,1,1947035
1,1,2,6,1,1,2,9,1,24,1,480572
2,1,3,34,1,1,2,5,2,24,1,1349932
1,1,4,35,5,1,2,8,1,35,1,1897251
1,2,3,12,1,1,2,5,1,53,8,719974
1,1,1,44,1,1,1,5,1,12,1,809638
1,2,1,25,1,1,2,1,1,11,1,1460620
1,1,1,25,1,1,2,1,1,25,6,1447832
8,1,4,6,1,1,2,9,67,6,1,416579
1,2,3,12,1,1,2,5,1,12,1,805688
2,2,1,34,1,1,1,2,2,34,1,1842309
1,2,4,8,1,1,2,8,1,8,1,582453
1,1,3,37,1,1,2,5,1,36,1,2174386
1,1,3,8,1,1,2,7,1,21,1,2943789
1,2,3,48,1,1,2,7,1,48,1,2812645
1,2,3,12,1,2,2,5,1,26,1,742527
5,1,1,6,1,1,2,5,1,41,1,689728
9,1,2,17,1,1,2,3,68,17,1,1030108
1,1,4,26,4,1,2,3,1,26,3,1494586
2,1,4,8,1,1,2,8,2,8,1,562118
1,1,2,26,1,1,2,3,1,26,1,1529081
1,1,3,24,1,1,2,5,1,30,1,1402739
2,1,4,56,1,1,2,8,2,16,1,3239586
1,2,1,9,1,1,2,1,1,9,1,639203
1,2,2,31,1,2,2,4,1,20,1,1736394
9,2,1,21,1,1,1,6,68,6,1,1271590
3,2,4,16,1,1,2,8,6,16,1,974368
1,2,1,27,5,1,2,2,1,36,1,2078222
9,2,4,6,1,1,2,9,68,6,1,415384
8,2,3,40,1,1,2,7,67,40,1,2369502
1,1,1,25,1,1,2,1,1,25,1,1456873
1,1,1,34,1,1,2,2,1,34,1,1860672
1,2,2,27,1,1,2,4,1,55,1,1600300
1,2,4,4,1,1,2,8,1,12,1,79065
1,2,1,9,2,1,2,1,1,45,1,631384
1,2,4,6,1,1,2,9,1,12,1,518281
1,2,1,42,1,1,2,2,1,42,2,2457252
8,1,1,36,4,2,2,2,67,523,1,2000581
1,1,1,42,1,1,1,2,55,42,1,2437199
1,2,4,16,1,1,2,8,1,16,1,972453
2,2,2,39,1,1,2,3,42,39,1,2240864
1,1,4,53,1,1,2,9,1,53,1,3123957
1,2,4,6,1,1,2,9,1,27,1,173224
1,2,3,51,1,1,2,5,1,18,1,3009578
8,2,4,6,1,1,2,9,67,26,4,385497
1,2,4,6,1,1,1,9,1,6,1,165073
4,2,1,50,1,1,2,1,1,33,1,2993042
1,2,3,40,1,1,2,7,1,40,1,2360616
2,1,1,34,2,1,2,2,2,34,1,1855386
1,2,4,32,1,1,2,8,1,4,1,1757898
2,2,3,12,1,2,2,5,2,22,1,833664
1,2,2,18,1,1,2,3,1,40,1,1120761
1,2,2,27,1,1,2,4,1,27,1,1611986
2,1,4,26,1,1,2,3,2,6,1,1564264
1,2,2,39,1,1,2,3,1,39,8,2235219
1,2,3,12,1,1,2,5,1,27,1,698559
2,2,3,51,1,1,2,5,2,51,1,3001234
1,1,3,37,1,1,1,5,1,37,1,2178711
9,1,4,15,1,1,2,9,68,15,1,960884
2,1,2,19,1,1,2,4,2,55,1,1180078
1,2,1,42,1,1,2,2,1,36,1,2474636
1,2,2,17,1,1,1,3,1,17,1,1041195
2,1,4,6,1,1,2,9,2,6,1,517300
2,1,3,53,1,1,2,5,2,12,1,653543
1,2,3,13,1,1,2,5,1,13,1,866883
9,1,3,48,1,1,2,7,68,8,1,2902404
1,2,3,48,1,1,2,7,1,48,4,2902730
1,2,2,54,1,1,2,3,1,39,1,2282275
2,1,3,5,1,1,2,7,2,5,1,142332
1,1,4,16,1,1,2,8,1,16,1,968211
1,2,9,6,5,1,2,9,1,36,1,465767
1,2,3,21,1,1,2,5,1,20,3,669332
9,2,3,12,1,1,1,5,68,19,1,660017
1,2,3,48,1,1,1,7,1,5,1,2890412
1,2,3,22,1,1,1,7,1,22,1,1293045
1,2,4,6,1,1,1,9,1,37,1,166235
2,1,2,26,1,1,2,3,2,26,1,1486377
2,1,3,45,1,1,1,5,2,45,1,2610797
1,1,4,36,1,1,2,9,1,6,1,359961
1,2,3,21,1,1,1,6,1,21,1,1258517
1,2,1,15,1,1,2,9,1,6,1,455798
9,2,3,40,1,1,2,7,68,40,6,2355891
4,1,4,4,1,1,1,8,1,8,1,56993
9,1,9,16,1,1,2,8,68,16,1,965095
1,2,1,36,4,1,2,2,1,36,1,2066170
1,1,1,36,1,1,2,2,1,119,1,2051882
9,2,4,6,1,1,2,9,68,6,1,367278
1,2,3,54,1,1,2,5,1,39,1,3175796
1,2,2,31,1,1,1,4,1,31,1,1747487
1,2,3,5,1,1,2,7,1,48,1,133915
1,1,2,39,1,1,2,3,1,39,1,2259818
2,1,3,15,1,1,2,3,2,39,4,2224133
4,2,1,9,2,1,2,1,1,236,1,632264
1,1,2,31,1,1,2,4,1,40,1,1736315
1,2,2,29,1,1,2,4,1,55,8,1707104
2,2,1,25,1,1,2,1,2,36,1,1429883
1,2,1,50,1,1,2,1,1,15,1,2993892
1,1,1,36,1,1,2,2,1,36,1,2051444
1,2,9,55,1,1,2,3,1,55,1,3231482
2,2,3,5,5,1,2,7,2,6,1,137892
9,1,3,37,1,1,2,5,68,37,1,2195235
1,2,2,55,1,1,2,3,1,55,1,3227360
1,1,1,25,1,1,2,1,1,25,3,1470999
1,2,2,26,1,1,2,3,1,26,1,1501409
1,1,3,45,1,1,2,5,1,37,1,2597385
1,1,1,36,2,1,2,2,1,4,1,1959115
1,2,2,29,1,1,2,4,1,29,1,1709552
1,2,2,26,1,1,2,3,1,26,1,1558833
1,2,4,15,2,2,1,8,1,6,1,1770146
1,2,2,26,1,1,2,3,1,26,1,1519854
1,1,2,17,1,1,2,3,1,17,1,1085299
1,1,1,36,1,1,2,2,1,36,1,2047073
4,2,1,44,1,1,2,1,1,25,1,2557599
1,2,1,39,1,1,2,3,28,6,1,2288849
9,2,4,6,1,1,2,9,68,6,1,257994
9,1,4,6,1,1,2,9,5,6,1,216691
4,2,9,2,1,2,2,9,33,2,1,55095
1,1,3,40,1,1,2,7,1,40,6,2369965
1,2,2,29,1,1,1,4,1,9,1,1704409
6,2,4,6,1,2,2,9,1,41,1,435570
1,1,2,29,1,1,2,4,1,29,1,1663336
1,1,2,39,1,1,2,3,1,42,1,2305886
1,2,2,18,1,1,2,3,1,18,1,1176271
1,2,2,20,1,1,2,4,1,20,1,1221947
1,2,2,29,1,1,2,4,1,29,1,1721711
8,2,2,31,1,2,2,4,67,31,1,1752750
1,2,1,36,3,1,2,2,34,139,5,1953763
2,2,3,1,1,1,2,5,2,13,1,896657
2,2,2,17,1,1,2,3,2,17,1,987208
1,2,3,12,1,1,2,5,1,12,1,687454
1,2,3,12,1,1,2,5,1,13,4,674373
6,1,4,15,1,1,2,9,1,15,1,962164
2,1,1,39,1,1,2,3,2,13,1,2313502
1,1,2,26,4,1,1,3,1,26,1,1540821
1,2,3,48,1,1,2,7,19,48,1,2796722
9,1,4,4,1,1,1,8,68,4,1,62921
1,1,3,48,1,1,1,7,1,48,1,2707258
1,2,3,22,1,1,2,7,1,22,1,1294143
6,1,4,6,1,1,2,9,43,6,1,524036
1,2,3,48,1,1,1,7,1,23,1,2721385
9,1,4,6,1,1,2,9,68,6,1,457700
1,1,3,51,1,1,2,5,1,45,1,3005400
1,2,2,18,1,1,2,3,1,18,1,1151312
5,2,2,35,1,1,2,8,1,24,1,1908386
3,1,4,6,1,1,2,9,16,6,1,461734
1,1,3,51,1,2,2,5,1,48,1,3008634
1,1,1,42,1,1,2,2,1,42,1,2494430
4,2,4,41,1,1,2,9,32,48,1,2408102
1,1,1,42,1,1,1,2,1,42,1,2457274
1,1,2,55,1,1,2,3,1,55,4,3186439
1,1,4,4,1,1,2,9,1,6,1,225650
9,1,3,48,2,1,1,7,68,6,1,2862298
1,2,3,56,4,1,2,7,25,48,1,2745332
2,2,3,12,1,1,2,5,39,12,1,768805
1,2,3,38,1,1,1,5,35,106,1,648642
1,2,4,30,1,1,2,8,1,8,1,1727192
9,1,1,34,1,1,1,2,64,34,1,1877263
9,1,9,49,1,1,1,8,68,49,1,2976613
1,2,1,25,1,1,2,1,1,25,1,1440368
1,1,2,26,1,1,1,3,1,26,1,1481341
2,2,2,39,1,1,1,3,2,26,1,2223536
2,2,3,15,1,2,1,7,2,22,1,1288479
1,2,4,53,3,1,2,9,1,53,1,3118275
1,2,2,26,1,1,2,3,1,26,1,1557235
1,2,4,47,1,1,2,6,1,47,1,2643098
1,1,2,27,1,1,2,4,1,27,1,1610638
6,2,2,18,1,1,2,3,1,55,1,1121409
1,2,3,48,1,1,2,7,32,48,1,2875022
4,2,2,27,1,2,2,4,1,41,1,1611278
1,2,1,5,1,1,2,2,1,39,1,2509568
1,1,3,47,1,1,2,6,1,47,1,2639262
1,1,3,37,1,1,2,5,1,37,1,2153267
3,1,1,9,1,1,2,1,67,13,1,615343
1,1,4,49,1,2,2,8,1,16,1,2958137
4,2,3,51,1,1,1,5,44,19,1,3057169
1,1,3,51,1,1,2,5,1,51,1,3019448
1,2,1,53,3,1,2,9,1,501,8,3087056
8,2,3,48,1,1,2,7,67,48,1,2923428
1,2,4,53,1,1,2,9,1,53,1,3131720
1,1,1,6,1,1,2,9,1,36,1,224821
2,2,3,50,1,1,2,5,2,24,1,1386770
9,2,1,36,1,1,2,2,39,36,1,2046547
2,2,3,37,4,1,2,5,2,37,1,2121166
1,1,4,4,1,1,1,8,1,4,3,126112
1,1,3,37,1,1,2,5,1,37,1,2145780
1,1,3,12,1,1,1,5,1,18,1,835436
3,2,2,26,1,1,1,3,8,20,6,1523428
1,1,3,48,1,1,2,7,1,48,1,2819904
2,2,2,17,1,1,2,3,60,28,1,1104888
1,2,2,55,1,2,1,3,1,55,1,3181312
1,2,2,17,1,1,1,3,1,17,1,1055602
8,2,4,50,2,1,1,9,67,48,1,533521
1,1,2,27,1,1,2,4,1,8,1,1586063
1,1,3,48,1,1,2,7,43,55,1,2908585
8,2,3,5,1,1,2,7,67,6,1,140145
5,1,4,6,3,1,2,9,39,215,4,323499
1,1,4,6,1,1,2,9,1,26,1,384072
1,1,1,36,1,1,1,2,1,36,1,1943275
6,2,9,72,2,1,2,0,20,72,2,3256681
8,1,3,45,1,1,2,5,67,12,1,2568660
8,2,4,53,1,1,2,9,67,49,1,3096370
9,1,3,48,1,1,2,7,68,48,7,2877639
1,1,2,17,1,1,2,3,1,39,1,1059010
6,2,4,6,3,1,2,9,57,247,4,284468
9,1,4,6,1,1,2,9,68,150,1,313785
8,2,9,72,2,1,2,0,67,72,2,3266372
2,2,3,13,1,1,2,5,2,13,1,909437
1,1,4,32,1,1,1,8,18,32,1,1776431
8,1,3,6,3,1,2,9,67,469,5,227659
1,1,3,51,1,1,2,5,1,51,1,3069121
6,2,4,6,5,1,2,9,43,6,1,381519
2,2,4,36,1,1,1,2,2,36,1,1920665
1,2,2,31,1,1,2,4,1,31,8,1748421
1,2,3,21,1,1,2,6,1,51,1,1283146
1,1,2,39,1,1,1,3,1,39,1,2295889
1,2,3,8,1,1,2,5,1,13,1,3010873
1,2,1,42,1,2,2,2,1,12,1,2459708
1,1,2,55,1,1,2,3,7,27,1,3189433
1,1,2,17,1,1,2,3,1,508,1,1052973
1,2,9,12,1,1,2,5,1,26,1,677883
1,2,2,18,3,1,2,3,1,18,1,1141560
1,1,3,51,1,1,2,5,1,6,1,2998252
1,1,3,48,1,1,2,7,1,48,1,2803296
1,1,3,48,1,1,2,7,46,48,1,2894960
1,1,2,27,1,1,1,4,1,27,1,1591500
8,1,4,6,1,1,2,9,67,6,1,187218
2,1,3,13,1,1,2,5,2,13,1,932109
2,2,2,26,1,1,2,3,2,26,1,1564459
1,1,1,50,1,1,2,1,1,50,1,2996215
9,1,4,6,1,1,2,9,65,6,1,476850
2,2,4,34,1,1,2,2,2,42,1,1827805
1,2,3,15,1,1,2,5,68,13,1,931646
1,1,3,12,1,1,1,5,1,36,1,803446
1,1,2,17,1,1,2,3,1,17,2,987747
1,2,4,6,4,1,2,9,1,12,1,403000
1,2,3,21,1,1,2,6,1,444,1,1254868
2,1,2,17,1,1,2,3,2,36,1,1006461
1,2,2,18,1,1,2,3,1,21,4,1122790
1,1,2,16,1,1,2,3,1,47,8,1158634
1,2,3,24,1,1,2,5,1,24,1,1352396
1,1,3,12,1,1,2,5,41,34,1,846417
1,1,4,8,1,1,1,8,1,36,1,549921
1,1,4,32,1,1,2,8,1,21,1,1769367
1,1,3,12,1,1,2,5,1,36,1,776284
1,2,2,39,1,1,1,3,1,51,1,2260725
1,2,3,48,1,1,2,7,1,12,1,2746721
1,1,2,17,1,1,1,3,1,17,1,1063763
1,2,2,19,1,1,1,4,1,27,1,1195060
1,1,4,6,1,1,2,9,1,6,1,339477
9,2,1,36,1,1,2,2,68,36,1,2052936
8,2,4,32,1,1,2,8,67,32,1,1758713
9,1,4,2,1,1,2,9,68,41,1,52048
1,1,1,25,3,1,2,1,1,34,1,1461438
1,2,4,49,1,1,2,8,1,49,1,2968547
1,1,4,8,1,1,2,8,1,42,1,588523
1,1,1,34,1,1,2,2,1,36,1,1824324
1,1,2,18,1,1,2,3,1,18,1,1121414
1,2,3,5,1,1,2,7,1,22,1,1318520
1,1,3,37,1,2,1,5,1,34,1,2159481
1,2,3,45,1,1,2,5,46,37,1,2603311
1,1,1,37,4,1,2,5,1,37,1,2214718
1,1,3,48,1,1,2,7,1,48,1,2802616
1,2,3,48,1,1,2,7,1,12,1,2709337
2,2,3,51,1,1,1,5,2,51,1,3021813
