RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID,REGION_dirty,ST_dirty,CIT_dirty,NATIVITY_dirty,RAC1P_dirty,RAC2P_dirty,POBP_dirty,WAOB_dirty
8,2,4,4,1,1,2,8,67,6,1,121925,,,,,,,,2
1,1,1,42,1,1,2,2,1,42,1,2534849,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,398679,,,,,,2,,
1,1,2,27,1,1,2,4,1,27,1,1623662,,,,,,18,,
1,2,3,37,1,1,2,5,1,42,1,2181781,1,,3,,4,61,,
1,1,2,39,1,1,2,3,1,39,1,2272653,,72,,2,,,,
1,2,3,37,1,1,2,5,1,48,1,2211211,,,,,,,,7
1,1,1,25,1,1,2,1,1,25,1,1423415,,,,,,,,
1,2,9,72,2,1,2,0,1,72,2,3265052,,,,,,,,
2,2,3,45,1,1,2,5,2,45,1,2567305,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2942748,,,,2,,,,3
1,1,3,10,1,1,1,5,1,10,1,643197,,48,,,,,,
9,1,4,15,1,1,1,9,68,51,1,953538,,,,,,,,
5,1,4,6,1,1,2,9,29,6,1,225753,,,,,,,,
1,1,3,1,1,1,2,6,1,1,1,49278,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1133568,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2799043,,37,,,,,369,
9,1,3,13,1,1,2,5,68,13,1,876042,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,871581,,,,,,,,
9,1,4,6,1,1,2,9,68,6,1,462750,,,,,,,,
1,1,4,53,1,1,1,9,1,53,1,3107024,,,,,,,,6
1,2,3,1,1,1,1,6,1,1,1,26966,,,,2,,,,
1,2,2,29,1,1,2,4,1,29,1,1680278,,,,,,,,
1,2,1,42,1,1,1,2,1,42,1,2524718,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,500168,,,,,,26,,
1,2,4,6,1,1,1,9,1,55,1,531944,,,,,,,,
1,2,3,51,1,1,2,5,1,51,1,3025882,9,,,,,,,
2,1,2,39,1,1,2,3,2,39,1,2252581,,,,,,,,
1,1,2,46,1,1,2,4,1,38,1,2621552,,,,,,,,
9,1,3,48,1,1,2,7,68,48,1,2784719,,,,,,,,
1,1,4,49,1,1,2,8,1,49,1,2988753,,,,,,,,
1,2,1,42,1,1,1,2,1,42,1,2548435,,,,2,7,,54,
1,2,3,13,1,1,2,5,1,13,1,874754,,,,,,,,
1,1,3,45,1,1,1,5,1,45,1,2614617,,,,,,,511,3
9,1,2,55,1,1,2,3,68,55,1,3209783,,,,,,,,
1,2,3,21,1,1,2,6,1,25,1,1246359,,,,,,,,
1,2,2,19,1,1,2,4,1,19,1,1188715,,,,,,,,
6,1,4,6,1,1,2,9,59,6,1,378234,,,,,,,,
1,2,3,48,1,1,2,7,1,22,1,2848571,4,,,,,,,
1,1,3,51,1,1,2,5,1,51,1,3036805,,,,,3,,,
9,2,4,6,1,1,2,9,68,6,1,408327,,,,,,,,6
1,2,1,36,1,1,2,2,1,36,1,2081566,,,,,,,,
9,2,2,17,1,1,2,3,68,13,1,1045782,1,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2052870,,,,,,27,,
1,1,3,47,1,1,2,6,1,47,1,2679157,,,3,,6,,,
1,2,3,1,1,1,2,6,1,1,1,37464,,,,,,,,
1,1,4,6,1,1,2,9,1,35,1,350500,,,,,,47,,
9,1,3,48,1,1,2,7,68,48,1,2790503,,,,,,,,
1,2,3,45,1,1,2,5,1,45,1,2597134,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2736291,,20,,,,,,7
2,1,2,17,1,1,2,3,2,28,1,1000831,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2034100,,,,2,,,,8
1,2,3,47,1,1,1,6,1,47,1,2676962,,,,,3,,,
1,1,3,48,1,1,2,7,1,42,1,2734064,,,,,,,,
2,2,3,51,1,1,2,5,2,51,1,3079471,,1,,,,,,
1,2,3,5,1,1,2,7,1,5,1,143897,,,,,,,,
1,1,4,6,1,1,2,9,1,25,1,503512,,,,,,,,
1,1,3,12,1,1,2,5,1,50,1,825954,,,4,,,,,
9,1,3,37,1,1,2,5,68,37,1,2183034,2,,,,,,,
9,1,1,36,1,1,2,2,68,34,1,1929157,,2,,,,,554,
1,2,2,29,1,1,1,4,1,18,1,1701782,,,,,,,,
9,2,4,6,1,1,2,9,68,42,1,305741,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1050590,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1550455,,,,,,,,
1,2,3,51,1,1,2,5,1,51,1,3079580,,,,,,,,
1,1,4,56,1,1,2,8,1,56,1,3244919,,,,,,40,,
1,2,4,4,1,1,2,8,1,26,1,103206,9,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1710392,,,,,,,,
6,2,2,27,1,1,2,4,46,27,1,1589750,,,,,,,,
1,2,4,41,1,1,2,9,1,26,1,2417014,,,,,,,,
8,2,2,29,1,1,2,4,67,29,1,1724318,,,,,,,,
8,1,2,29,1,1,1,4,67,20,1,1704198,,,,,,,,
1,1,2,31,1,1,2,4,1,6,1,1736624,,,,,,,,
1,1,2,18,1,1,1,3,1,18,1,1143270,3,,,,,,,
1,2,2,18,1,1,2,3,1,38,1,1132525,,,5,,,,,
3,1,4,41,1,1,2,9,16,41,1,2386001,,,,,,68,,
1,1,3,13,1,1,1,5,1,1,1,880921,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,342754,,,,,,,,
1,1,4,41,1,1,2,9,1,6,1,2394329,,,,,,,,
9,2,2,26,1,1,2,3,68,26,1,1561521,,,,,,,,
1,2,1,34,1,1,2,2,1,10,1,1830801,,,,2,4,39,,
1,1,3,48,1,1,2,7,1,48,1,2954303,,,,,,,,
1,2,1,44,1,1,2,1,1,47,1,2555804,3,,,,,,156,
2,1,3,22,1,1,2,7,2,22,1,1311016,,30,,,,,,
1,2,4,6,1,1,2,9,1,53,1,485836,,,,,,,45,
1,2,3,47,1,1,1,6,1,6,1,2636279,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2781342,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1602456,,,,,,,,
1,2,3,13,1,1,2,5,1,12,1,877680,,,,,,,,
2,1,2,17,1,1,1,3,2,1,1,987031,,,,2,,,,
6,2,3,48,1,1,2,7,57,48,1,2778201,,,,,,,,
1,1,4,41,1,1,2,9,1,41,1,2398245,2,,,,,,,
9,2,2,26,1,1,2,3,68,26,1,1552422,,,,,,,,
1,1,1,33,1,1,2,1,1,36,1,1796829,,,,,,,,
1,2,3,48,1,1,1,7,1,48,1,2890619,,,,,,54,,
1,1,3,40,1,1,1,7,1,17,1,2375460,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3208963,,,,,,,,
1,1,3,51,1,1,2,5,1,51,1,3046532,4,,,,,,,
1,1,4,6,1,1,2,9,1,17,1,225756,,,3,2,,,,
1,2,2,17,1,1,2,3,1,17,1,1019582,,,,,,,,
9,1,4,6,1,1,1,9,68,6,1,410488,,,,,7,,,
1,1,2,39,1,1,2,3,1,39,1,2254447,,,,,,,,
1,2,2,29,1,1,2,4,1,19,1,1664384,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2774851,,,,,,,,
1,2,3,48,1,1,2,7,1,17,1,2916551,,,,,,36,,
2,2,1,36,1,1,2,2,2,36,1,2044769,,,,,,,,
1,1,4,49,1,1,2,8,1,49,1,2970085,,,,,,,,
1,1,3,40,1,1,1,7,1,21,1,2362741,,,3,,7,,,
1,2,1,42,1,1,1,2,1,42,1,2430446,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1004012,,45,,,,,,
1,1,4,6,1,1,2,9,1,6,1,266606,,,,,,,,6
9,1,4,53,1,1,2,9,68,53,1,3144763,,,,,,,,
1,1,4,8,1,1,1,8,1,8,1,597643,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1665639,,34,,,8,,,
1,1,2,55,1,1,2,3,1,55,1,3197979,,,,,,,,
2,1,4,6,1,1,2,9,2,6,1,468768,,,3,,,,,7
1,1,4,49,1,1,1,8,1,49,1,2981950,,,,,,,,
1,2,4,8,1,1,2,8,1,8,1,583366,1,,,,,,,
1,1,3,12,1,1,2,5,1,36,1,844729,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1621761,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1132603,,,,,,46,,
1,2,3,12,1,1,1,5,1,12,1,682129,2,,,,,,,
1,2,3,22,1,1,2,7,1,22,1,1305975,,,,,,,,
9,1,4,4,1,1,2,8,68,4,1,61268,,,,,,,,
1,1,3,1,1,1,1,6,1,1,1,32896,,,,,,,,
1,2,4,41,1,1,2,9,1,8,1,2386907,,,,,,,,4
1,1,1,42,1,1,2,2,1,4,1,2452603,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3224535,,,,,,,,
1,2,3,12,1,1,1,5,1,19,1,673519,,,,,,,,
1,1,3,21,1,1,2,6,1,21,1,1269122,,31,3,,,,,
8,2,2,17,1,1,2,3,67,17,1,995300,,,,2,,,,
2,2,3,47,1,1,2,6,2,47,1,2667356,,,,,,,,
1,2,3,48,1,1,1,7,1,6,1,2887544,,,4,,,,,7
1,2,1,9,1,1,2,1,1,9,1,622467,,,,,,,,
1,1,4,30,1,1,2,8,1,30,1,1730611,,24,,,,,,
1,2,3,47,1,1,2,6,1,47,1,2682636,,,,,,,,7
1,2,1,36,1,1,2,2,1,36,1,1912336,,,,,,,148,
1,1,2,39,1,1,2,3,1,39,1,2310933,,,,,6,37,,
1,2,4,41,1,1,2,9,1,41,1,2406681,,,,,4,,,
1,2,3,13,1,1,2,5,1,13,1,852716,4,,,,2,,,
1,2,3,45,1,1,2,5,1,39,1,2611295,,,,,,,,
1,2,3,51,1,1,2,5,1,24,1,3024235,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2882947,,18,5,,,,,
1,1,2,18,1,1,2,3,1,18,1,1119529,,,,,,,,
8,1,3,48,1,1,2,7,67,48,1,2939350,,,,,,,,
1,1,2,18,1,1,1,3,1,18,1,1167886,,,,,,,,
1,1,1,9,1,1,1,1,1,9,1,633375,,,,,,,,
1,2,3,12,1,1,2,5,1,6,1,695025,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1496762,,,,,,34,,
1,1,3,12,1,1,2,5,1,12,1,768848,,,,,,,118,
1,2,1,25,1,1,2,1,1,25,1,1475581,,,,,,,,
1,2,3,13,1,1,2,5,1,13,1,912080,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,678978,,,,,,25,,
8,1,4,6,1,1,2,9,67,13,1,522123,,,,,,,310,
1,2,1,9,1,1,2,1,1,9,1,626954,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2341605,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1708577,,,5,,,,,
9,2,4,6,1,1,2,9,68,6,1,346711,,1,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2466959,,,,2,,,72,
1,2,1,9,1,1,2,1,1,9,1,638602,,37,,,,,,
9,1,4,15,1,1,2,9,68,15,1,963068,,38,,,,,,
1,1,1,23,1,1,2,1,1,23,1,1335477,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,503442,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,1928769,,,,,,11,,
1,2,4,4,1,1,2,8,1,4,1,77936,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1407287,,5,,2,,,,
1,2,4,6,1,1,2,9,1,6,1,396814,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3239297,,,,,,,,
6,1,4,8,1,1,2,8,53,8,1,554133,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2231363,9,55,,,,,,
6,1,1,36,1,1,2,2,49,36,1,2004267,,27,,,,,,
9,1,3,48,1,1,2,7,68,48,1,2842752,,,3,,1,,,
9,1,3,48,1,1,2,7,68,6,1,2917892,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2334913,,,,,,,,
9,1,3,48,1,1,2,7,68,48,1,2836329,,,,,,46,,
1,2,4,53,3,1,2,9,1,110,5,3156153,,,,,,,,
2,2,3,12,1,1,2,5,2,12,1,668712,,,,,,,,2
1,1,3,21,1,1,2,6,1,21,1,1276319,,15,,,,27,138,
8,1,3,51,1,1,2,5,67,51,1,3002265,,,,,,,,
1,2,2,20,1,1,2,4,1,20,1,1235459,4,,,,,,,
1,1,3,45,1,1,1,5,1,45,1,2566918,9,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2320767,,,,,,,,
9,2,4,35,1,1,2,8,68,35,1,1902352,,,,,,,,
1,2,3,40,1,1,1,7,1,20,1,2373013,,,,,,,,
9,2,4,6,1,1,1,9,68,22,1,220200,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3206994,1,,,,,,,
1,1,2,17,1,1,1,3,1,17,1,1100457,,,,,,,,4
1,2,1,42,1,1,2,2,1,34,1,2447773,,,,,,,,7
1,1,3,47,1,1,2,6,1,13,1,2661403,,,3,,,,,
1,2,4,6,1,1,2,9,1,6,1,424446,,,,,,,,4
1,1,2,55,1,1,1,3,1,55,1,3201759,,,,,,,,
1,2,1,36,1,1,1,2,1,36,1,1939355,,,,,,,,
1,2,4,49,1,1,2,8,1,49,1,2967304,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2507286,,,,,,,,
1,2,2,31,1,1,2,4,1,31,1,1741154,9,,,,2,,,
1,2,3,1,1,1,2,6,1,1,1,17710,,,,,,,,
6,1,4,15,3,1,2,9,48,215,4,953072,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2184308,,,,,,,,
1,1,2,39,1,1,2,3,1,26,1,2253249,,,5,,,,,
2,1,2,17,1,1,2,3,2,17,1,1035793,9,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,982854,,,,,,,,
6,1,3,37,1,1,2,5,49,10,1,2184285,,,,,,,,
1,2,1,25,1,1,1,1,1,25,1,1447655,,,,,,,,
1,1,1,36,1,1,2,2,1,9,1,1934926,,,,,,,,
1,1,4,4,1,1,2,8,1,29,1,125646,,,,,,,,
1,2,1,36,1,1,2,2,1,42,1,2019790,,,3,,,,,
1,1,3,22,1,1,2,7,1,22,1,1293882,,,,,,,,
6,1,3,13,1,1,2,5,57,13,1,889270,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,248300,,,,,,,,
1,1,3,21,1,1,2,6,1,21,1,1243927,,,4,,,,,
1,2,4,4,1,1,2,8,1,4,1,81538,,,,,,,,6
1,1,4,41,1,1,2,9,1,41,1,2403084,,,,,,,,
1,2,3,1,1,1,2,6,1,1,1,17078,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2821893,,28,4,,,,,
2,2,3,48,1,1,2,7,2,48,1,2757043,,,,,,50,,
1,2,3,1,1,1,2,6,1,1,1,23177,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2512027,,,,,,,,
9,1,3,13,1,1,2,5,68,13,1,928569,,,,,,,,
1,2,3,5,1,1,2,7,1,5,1,145805,,,,2,,,,
1,2,3,47,1,1,2,6,1,6,1,2690559,,,4,,,,,
2,1,2,39,1,1,2,3,2,39,1,2316034,,,,,,,,
2,1,1,34,1,1,2,2,2,37,1,1830169,,15,,,,,,2
1,1,2,17,1,1,2,3,1,17,1,1000575,,,,,,,,
9,1,3,48,1,1,2,7,68,40,1,2761413,,,4,,,,,
1,1,2,27,1,1,2,4,1,27,1,1585014,,,,,,,,2
1,2,3,12,2,1,2,5,1,72,2,798172,,,,,,,,
2,2,1,36,1,1,2,2,2,36,1,2098652,,,,2,,,,
1,1,1,36,1,1,1,2,1,36,1,1992320,,,,,,,,
9,1,3,40,1,1,2,7,68,40,1,2358528,,,,,,,,
8,2,3,48,1,1,2,7,67,48,1,2906181,,,,,,,454,
1,1,3,48,1,1,1,7,1,48,1,2946020,,,,,,,,
1,1,4,53,1,1,2,9,1,6,1,3133923,,,,,,,19,
1,1,3,51,1,1,2,5,1,51,1,3042558,,,,,,,,
1,2,3,47,1,1,2,6,1,47,1,2652333,,,,,,,48,
1,2,3,24,1,1,2,5,1,8,1,1347418,,,,,,,,
1,2,3,48,1,1,1,7,1,48,1,2806508,,,,,,,,
1,1,1,33,1,1,1,1,1,25,1,1793620,,,,,,,,
1,1,4,49,1,1,2,8,1,49,1,2981743,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2031025,,,,,,,,
1,2,1,33,1,1,2,1,1,33,1,1792672,2,,,,,,,
2,2,1,34,1,1,2,2,2,34,1,1855338,,,,,,,,3
9,1,3,12,1,1,2,5,68,12,1,652717,,,,,,,,
1,2,2,19,1,1,1,4,1,19,1,1208399,1,,,,,,,
1,1,3,47,1,1,2,6,1,47,1,2674477,,,,,,,,
1,2,3,22,1,1,1,7,1,22,1,1324584,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2468473,,,,,,,,
1,1,3,37,1,1,2,5,1,48,1,2210055,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2938297,,,,,,,,
1,1,3,28,1,1,1,6,1,12,1,1659221,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1416798,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2804124,,,,,,,,
1,1,3,37,1,1,2,5,1,37,1,2170828,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2903066,,,,,,,,5
1,2,2,27,1,1,2,4,1,48,1,1611591,,,,,,,,
1,1,3,48,1,1,2,7,1,31,1,2829996,,,,,,,,
1,1,4,49,1,1,2,8,1,49,1,2973320,,,,,,,,
2,1,4,6,1,1,2,9,2,6,1,492771,,,,,,,,
1,2,2,31,1,1,1,4,1,31,1,1742923,,,,,,,,
3,1,2,39,1,1,2,3,15,39,1,2316106,,51,,,,,,
1,2,3,24,1,1,2,5,1,9,1,1402906,,,,,,,,
9,2,2,26,1,1,2,3,68,26,1,1551264,,,,,,,,
9,2,2,55,1,1,2,3,68,27,1,3198904,,,,,,25,,
1,1,1,25,1,1,2,1,1,25,1,1460127,,,,2,,40,,2
1,2,3,47,1,1,1,6,1,17,1,2650354,1,,,,7,,,5
1,2,3,10,1,1,2,5,1,24,1,644701,,,,,,,,
1,1,3,37,3,1,1,5,1,110,5,2112859,4,27,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2097036,,,,,,,,
2,1,2,39,1,1,2,3,2,39,1,2279571,,36,,,,,,
1,2,2,26,1,1,2,3,1,1,1,1560850,,,,,,,,
1,2,2,29,1,1,2,4,1,19,1,1678431,,,,,3,,,
1,2,3,12,1,1,2,5,1,36,1,770395,,,,,2,,,
6,2,4,6,1,1,2,9,43,55,1,415417,,,,,,,,
1,2,3,28,1,1,2,6,1,28,1,1648588,,,,,,,,
2,1,1,25,1,1,2,1,2,1,1,1474766,,,,,1,,,
6,2,4,6,1,1,2,9,45,6,1,419001,,,,,,21,,3
1,1,2,26,1,1,2,3,1,18,1,1487266,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2001805,,,,,,,,
9,1,4,8,1,1,2,8,68,8,1,552387,,,,,,,,
1,2,3,51,1,1,2,5,1,51,1,3003777,,,,,,,,2
1,2,1,36,1,1,1,2,1,25,1,2008625,,,5,,,,,
1,2,4,15,1,1,2,9,1,1,1,964273,,,,2,6,,,
1,2,2,18,1,1,2,3,1,18,1,1121120,,,,,,61,,
1,1,3,48,1,1,2,7,1,34,1,2887717,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2865897,,,,2,,,,
1,1,3,45,1,1,2,5,1,6,1,2605293,,,,,,,,
9,1,9,72,2,1,1,0,68,72,2,3245669,,,,,,,339,
1,1,3,5,1,1,1,7,1,5,1,146502,,2,,2,,,340,
1,2,3,12,1,1,2,5,1,12,1,793524,,,,,,,,
1,1,4,53,1,1,2,9,1,53,1,3137067,,,,,3,,,
1,2,1,42,1,1,2,2,1,42,1,2540984,,,,,,,,
1,2,4,4,1,1,2,8,1,36,1,88405,,,,,,31,110,
1,2,3,24,1,1,1,5,1,11,1,1360338,,,,,,,,
1,1,2,29,1,1,1,4,1,29,1,1705590,,,5,,,,,
1,2,1,36,1,1,2,2,1,36,1,1962713,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,696435,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,190684,,9,,,,,,
1,2,4,49,1,1,1,8,1,49,1,2971982,,,,,,,,
1,2,1,44,1,1,2,1,1,25,1,2558660,,27,,,,,,
9,1,1,34,1,1,1,2,68,34,1,1868924,2,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,338719,,,,,,,,
9,1,3,1,1,1,2,6,68,42,1,27797,,,,,,,,
2,1,3,12,1,1,2,5,2,45,1,839885,,,,,,,,4
1,2,2,26,1,1,2,3,1,26,1,1571437,,,,,,,,
1,2,3,12,1,1,1,5,1,36,1,704969,,,,,,,,
1,1,3,21,1,1,1,6,1,21,1,1283787,,,,,,61,,
9,2,2,31,1,1,2,4,68,31,1,1746764,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,347321,,,,,,,,
6,2,1,42,1,1,2,2,49,42,1,2468825,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1027232,,,,,,,,
1,2,3,5,1,1,2,7,1,5,1,132946,9,,,,,,,
1,1,1,9,1,1,2,1,1,9,1,615850,,,,,,,,
1,2,4,4,1,1,2,8,1,13,1,95374,,,,,,,,8
1,2,9,72,2,1,1,0,1,72,2,3254410,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,437315,,,2,,,,,
1,1,2,20,1,1,2,4,1,20,1,1234985,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2875336,,,,,,48,,
1,2,4,53,1,1,2,9,1,17,1,3116046,,24,,,,,,
1,1,1,36,1,1,1,2,1,36,1,2037333,,,,,,,,
2,2,2,27,1,1,2,4,2,1,1,1621358,,,3,,,,,
9,2,2,17,1,1,1,3,68,17,1,984396,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2697965,,,,,,,,
1,1,4,15,1,1,2,9,1,36,1,955160,,,,,,57,,6
1,2,1,42,1,1,2,2,1,42,1,2476375,,,,,,,,
2,1,4,15,3,1,2,9,2,343,3,958758,,,,2,,,,
1,1,1,42,1,1,2,2,1,17,1,2456671,,,3,,,,,
8,1,4,6,1,1,2,9,67,6,1,531456,,,,,,,,
3,1,3,45,1,1,2,5,23,45,1,2585760,,,,,,,,
1,2,3,22,1,1,2,7,1,22,1,1326795,,51,,,,,,
8,2,1,25,2,1,2,1,67,72,2,1471321,,,,,,,,
8,2,2,27,1,1,2,4,67,27,1,1630726,,,,,,,449,
1,2,2,17,1,1,2,3,1,17,1,1076260,,,,,,,,
2,1,3,45,1,1,2,5,2,45,1,2598355,,,,,6,,,
1,2,2,39,1,1,2,3,1,39,1,2333978,,,,,,,,
9,2,1,42,1,1,1,2,68,10,1,2447111,2,,,,,,,
1,2,3,21,1,1,1,6,1,21,1,1239507,,50,,,,,,
1,1,4,6,1,1,2,9,1,39,1,517425,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2341359,,,,,,,,
9,1,4,4,1,1,2,8,68,4,1,120467,,,,2,,51,,
8,2,3,13,1,1,2,5,67,12,1,915313,4,,2,,,,,
1,1,3,13,1,1,2,5,1,9,1,913046,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1696926,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,328372,,,,,,,203,
1,2,2,39,1,1,2,3,1,39,1,2235064,,,,,,,,
1,2,3,45,1,1,2,5,1,42,1,2593800,,,,2,,,,
1,1,2,26,1,1,2,3,1,26,1,1536750,,,,,,,203,
1,1,4,6,1,1,1,9,1,6,1,175026,,,,,,,,
2,1,3,22,1,1,2,7,2,22,1,1302226,,31,,,,,,
1,1,2,55,1,1,2,3,1,26,1,3216354,,,,,,,,
1,1,4,41,1,1,2,9,1,16,1,2406111,,,,,,,,
1,2,4,30,1,1,2,8,1,41,1,1735048,1,,,,,,,
1,2,3,45,1,1,2,5,1,36,1,2573538,,,,,,,165,
1,1,2,27,1,1,2,4,1,27,1,1618424,,,,,,,,
1,1,2,31,1,1,2,4,1,31,1,1751314,,,,,,,,
1,2,3,5,1,1,1,7,1,29,1,135231,,,5,,,,,
6,2,4,6,1,1,2,9,38,6,1,399642,3,,,,,,,
1,2,3,40,1,1,2,7,1,28,1,2367326,,,,2,,,,
1,1,3,10,1,1,2,5,1,10,1,642568,,,,,,,,
1,2,2,31,1,1,1,4,1,31,1,1751431,,48,,,,,,
1,1,1,36,1,1,2,2,1,36,1,1983061,,,,,,,,
8,2,4,32,1,1,2,8,67,32,1,1762433,,,,,,,,
9,2,2,17,1,1,2,3,68,17,1,1100978,,,,,,,,
1,1,3,47,1,1,1,6,1,47,1,2643745,,,4,,,,,
2,1,2,26,1,1,2,3,2,26,1,1539940,,,,,,,,
3,2,3,22,1,1,1,7,4,39,1,1323140,,,,,,,20,
9,2,4,6,1,1,2,9,68,11,1,320270,,,,2,,,,
1,1,2,55,1,1,1,3,1,17,1,3208958,,,,,,,,
9,1,4,15,1,1,2,9,68,15,1,954317,,,,,,,,
1,1,2,19,1,1,2,4,1,19,1,1199225,,,,,,,,
1,2,3,21,1,1,1,6,1,21,1,1241009,,,,,,,214,
1,2,2,39,1,1,1,3,1,48,1,2308849,,,,,,,,
1,1,4,8,1,1,1,8,1,53,1,546300,1,,,,,,,
1,2,4,16,1,1,2,8,1,53,1,971087,,,,,,,150,
1,1,4,6,1,1,2,9,1,6,1,455913,,,,,,,,3
1,2,1,34,1,1,2,2,1,34,1,1831602,,,,,,,,
2,1,3,12,1,1,1,5,2,12,1,653818,,,,,,,,
6,1,3,37,1,1,2,5,38,34,1,2156403,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1466226,3,,,,,,,
6,1,1,36,1,1,2,2,38,36,1,1926948,,,,,,,,
2,1,3,1,1,1,2,6,2,37,1,11309,,23,,,,,,
1,2,4,8,1,1,2,8,1,22,1,598813,,,,,,,,3
1,2,1,36,1,1,2,2,1,12,1,2039362,,,,,,,,
2,2,2,26,1,1,2,3,2,26,1,1509946,,,,,,,,
6,2,2,17,1,1,2,3,52,17,1,1063381,,,,,,,,
2,1,3,13,1,1,2,5,2,12,1,897649,,,,2,,,,
1,1,3,21,1,1,1,6,1,12,1,1282400,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2312255,,,,,,,,
9,1,2,18,1,1,2,3,68,18,1,1143320,,,,,,,,
1,2,4,8,1,1,2,8,1,22,1,555111,,,,,,,,
9,2,2,26,1,1,1,3,68,26,1,1500105,,,,,,,,
1,2,1,34,1,1,2,2,1,21,1,1872925,,,,,,,468,
1,1,1,34,1,1,2,2,1,34,1,1825965,,,,,8,,,
1,1,1,9,1,1,2,1,1,9,1,614173,,45,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3199906,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2318386,,,,,,,,
1,2,1,42,1,1,2,2,1,24,1,2551789,,,,,,,,
1,1,1,34,1,1,2,2,1,36,1,1889962,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1126092,,,,,,,,
1,2,3,21,1,1,1,6,1,39,1,1250098,,,,,,,,
1,1,3,37,1,1,2,5,1,37,1,2137488,,,,,,,341,
1,2,3,1,1,1,2,6,1,13,1,635,,,,,,,,
1,1,4,6,1,1,2,9,1,26,1,242490,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1139557,,,,,,,,
6,1,2,17,1,1,2,3,45,17,1,1083435,,,,,9,,,
1,2,3,45,1,1,2,5,1,45,1,2585948,,,,,,,,
