Checking Status,Duration,Credit Amount,Present Employment Tenure,Installment Rate,Residence Tenure,Age,Existing credit,Job type,Number of dependents,Has phone,Foreign,target,Credit History_A31,Credit History_A32,Credit History_A33,Credit History_A34,Purpose_A41,Purpose_A410,Purpose_A42,Purpose_A43,Purpose_A44,Purpose_A45,Purpose_A46,Purpose_A48,Purpose_A49,Savings Status_A62,Savings Status_A63,Savings Status_A64,Savings Status_A65,Sex/Marital status_A92,Sex/Marital status_A93,Sex/Marital status_A94,Guarantors_A102,Guarantors_A103,Property_A122,Property_A123,Property_A124,Other installment plans_A142,Other installment plans_A143,Rent or own housing_A152,Rent or own housing_A153
2.0,6,709,1.0,2,2,27,1,0.0,1,0.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
1.0,36,4795,1.0,4,1,30,1,3.0,1,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
0.0,27,3416,2.0,3,2,27,1,3.0,1,0.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
0.0,18,2462,2.0,2,2,22,1,2.0,1,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3.0,21,2288,1.0,4,4,23,1,2.0,1,1.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
1.0,48,3566,3.0,4,2,30,1,2.0,1,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
0.0,6,860,4.0,1,4,39,2,2.0,1,1.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
3.0,12,682,3.0,4,3,51,2,2.0,1,1.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
0.0,36,5371,2.0,3,2,28,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False
3.0,18,1582,4.0,4,4,46,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
3.0,6,1346,4.0,2,4,42,1,2.0,2,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3.0,10,1924,2.0,1,4,38,1,2.0,1,1.0,1.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
2.0,36,5848,2.0,4,1,24,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
1.0,24,7758,4.0,2,4,29,1,2.0,1,0.0,0.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
1.0,24,6967,3.0,4,4,36,1,3.0,1,1.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0.0,12,1282,2.0,2,4,20,1,2.0,1,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0.0,9,1288,4.0,3,4,48,2,2.0,2,0.0,1.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
0.0,12,339,4.0,4,1,45,1,1.0,1,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1.0,24,3512,3.0,2,3,38,2,2.0,1,1.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
3.0,6,1898,2.0,1,2,34,2,1.0,2,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
3.0,24,2872,4.0,3,4,36,1,2.0,2,1.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
3.0,18,1055,1.0,4,1,30,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
3.0,15,1262,3.0,4,3,36,2,2.0,1,1.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
1.0,10,7308,0.0,2,4,70,1,3.0,1,1.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3.0,36,909,4.0,4,4,36,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
3.0,6,2978,2.0,1,2,32,1,2.0,1,1.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
0.0,18,1131,0.0,4,2,33,1,2.0,1,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
1.0,11,1577,1.0,4,1,20,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
3.0,24,3972,3.0,2,4,25,1,2.0,1,1.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1.0,24,1935,4.0,4,4,31,2,2.0,1,1.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.0,15,950,4.0,4,3,33,2,2.0,2,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
3.0,12,763,2.0,4,1,26,1,2.0,1,1.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1.0,24,2064,0.0,3,2,34,1,3.0,1,1.0,0.0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
1.0,8,1414,2.0,4,2,33,1,2.0,1,0.0,1.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
0.0,21,3414,1.0,2,1,26,2,2.0,1,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
3.0,30,7485,0.0,4,1,53,1,3.0,1,1.0,0.0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
0.0,12,2577,2.0,2,1,42,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
0.0,6,338,4.0,4,4,52,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3.0,12,1963,3.0,4,2,31,2,3.0,2,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0.0,21,571,4.0,4,4,65,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
3.0,36,9572,1.0,1,1,28,2,2.0,1,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
1.0,36,4455,2.0,2,2,30,2,3.0,1,1.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.0,21,1647,2.0,4,2,40,2,1.0,2,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False
3.0,24,3777,2.0,4,4,50,1,2.0,1,1.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
1.0,18,884,4.0,4,4,36,1,2.0,2,1.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
3.0,15,1360,2.0,4,2,31,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
1.0,9,5129,4.0,2,4,74,1,3.0,2,1.0,0.0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1.0,16,1175,0.0,2,3,68,3,0.0,1,1.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
0.0,12,674,3.0,4,1,20,1,2.0,1,0.0,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
1.0,18,3244,2.0,1,4,33,2,2.0,1,1.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3.0,24,4591,2.0,2,3,54,3,3.0,1,1.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
1.0,48,3844,3.0,4,4,34,1,1.0,2,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
1.0,27,3915,2.0,4,2,36,1,2.0,2,1.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3.0,6,2108,3.0,2,2,29,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.0,45,3031,2.0,4,4,21,1,2.0,1,0.0,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
1.0,9,1501,4.0,2,3,34,2,3.0,1,1.0,0.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
3.0,6,1382,2.0,1,1,28,2,2.0,1,1.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
1.0,12,951,1.0,4,4,27,4,2.0,1,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.0,24,2760,4.0,4,4,36,1,2.0,1,1.0,0.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1.0,18,4297,4.0,4,3,40,1,3.0,1,1.0,0.0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
3.0,9,936,4.0,4,2,52,2,2.0,1,1.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
0.0,12,1168,2.0,4,3,27,1,1.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
3.0,27,5117,3.0,3,4,26,2,2.0,1,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
0.0,12,902,3.0,4,4,21,1,2.0,1,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
3.0,12,1495,4.0,4,1,38,2,1.0,2,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0.0,30,10623,4.0,3,4,38,3,3.0,2,1.0,0.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
3.0,12,1935,4.0,4,4,43,3,2.0,1,1.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1.0,12,1424,3.0,4,3,26,1,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
0.0,24,6568,2.0,2,2,21,1,1.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
3.0,12,1413,3.0,3,2,55,1,2.0,1,0.0,1.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
3.0,9,3074,2.0,1,2,33,2,2.0,2,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
3.0,36,3835,4.0,2,4,45,1,1.0,1,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False
