RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
3,1,3,12,1,1,2,5,2,12,1,657256
1,1,3,51,1,1,2,5,1,28,1,3004953
1,2,4,53,1,1,2,9,1,48,1,3090606
1,2,3,48,1,1,2,7,1,48,1,2948387
1,2,1,25,1,1,2,1,1,25,1,1436488
1,1,2,29,1,1,2,4,1,29,1,1707863
1,1,4,6,3,1,2,9,1,154,5,398861
1,1,3,45,1,1,2,5,1,42,1,2571798
1,2,4,6,1,1,2,9,1,6,1,261016
1,2,1,42,1,1,2,2,1,42,1,2491010
1,1,3,1,1,1,1,6,1,132,1,36105
2,1,3,51,1,1,2,5,2,36,1,2997980
9,2,3,48,1,1,2,7,68,48,1,2731109
1,1,3,12,1,1,2,5,1,54,1,662871
1,1,3,37,1,1,2,5,1,36,1,2124097
1,2,3,1,1,1,1,6,1,1,1,32188
1,2,1,34,4,1,2,2,1,36,1,1854012
2,2,9,72,2,1,1,0,2,72,2,3266249
1,2,2,27,1,1,2,4,1,55,1,1629313
1,2,3,51,1,1,2,5,1,39,1,2996868
1,2,1,36,1,1,2,2,1,26,1,1968661
1,2,1,34,1,1,2,2,1,9,1,1823356
2,2,3,13,1,1,2,5,2,13,1,881231
1,1,3,13,1,1,2,5,1,13,1,938213
1,2,4,72,1,1,2,9,1,6,1,518684
1,1,3,37,1,1,2,5,24,54,1,2166413
5,2,4,6,1,1,2,9,1,17,1,188295
2,2,3,47,5,1,2,6,2,47,1,2648042
1,2,1,42,1,1,2,2,1,42,1,2529782
1,1,3,47,1,1,2,6,1,47,1,2626355
2,2,3,22,1,1,2,7,2,22,1,1288930
1,1,3,41,1,1,2,5,1,26,1,834036
9,1,2,18,1,1,1,3,68,18,1,1117277
1,2,2,26,1,1,2,3,1,26,1,1509663
1,1,4,21,1,1,1,6,1,21,1,1254932
1,2,4,6,1,1,2,9,1,6,1,292051
9,2,4,6,1,1,1,9,68,53,1,160736
1,2,2,39,3,1,2,3,1,39,1,2321425
1,1,1,36,1,1,1,2,1,36,1,1939660
1,1,2,26,1,1,2,3,1,26,2,1554462
1,1,3,21,1,1,2,6,1,313,1,1271706
1,1,3,47,1,1,2,6,1,47,1,2668369
1,2,4,4,1,1,2,8,1,18,1,70849
1,2,2,18,1,1,2,3,1,18,1,1154381
8,1,4,6,1,1,1,9,67,35,1,199302
8,2,3,12,1,1,2,5,67,48,1,742711
1,2,4,4,1,1,2,8,1,27,1,118505
1,2,3,12,1,1,2,5,1,18,1,693107
1,2,2,26,1,1,1,3,5,4,1,1494140
1,1,2,27,1,1,2,4,1,46,1,1603989
1,1,2,17,1,1,2,3,1,17,1,1060699
1,2,2,17,1,1,1,3,1,17,1,1007874
2,2,3,24,1,1,1,5,2,11,1,1395672
6,1,4,15,1,1,2,9,59,15,1,951682
1,2,1,36,1,1,2,2,1,36,1,2105705
1,2,2,18,1,1,2,3,1,36,1,1109324
1,2,4,53,1,1,2,9,1,53,1,3144527
1,1,1,42,1,1,2,2,1,42,1,2444829
1,2,1,36,1,1,2,2,1,36,1,1984286
1,1,3,12,1,1,1,5,1,6,1,716533
1,1,4,49,1,1,2,8,1,49,1,2976085
2,2,3,12,1,1,2,5,2,12,1,722364
1,2,3,47,1,1,2,6,1,47,1,2691212
1,1,3,13,1,1,2,5,1,13,1,934357
1,1,2,17,1,1,2,3,1,12,1,1047411
1,1,2,26,1,1,2,3,1,26,1,1541639
4,2,3,51,1,1,2,5,2,51,1,3021969
1,1,4,8,1,1,2,8,1,8,1,602627
1,2,3,48,1,1,2,7,1,48,1,2742193
1,1,3,51,1,1,2,5,1,10,1,3024748
1,1,2,19,5,1,2,4,1,19,1,1192302
1,2,3,5,1,1,2,7,1,5,1,137217
8,1,4,35,1,1,2,8,1,48,1,1901051
1,2,3,13,1,1,2,5,60,12,1,924203
1,2,4,6,1,1,1,9,1,6,1,473678
2,1,3,45,1,1,2,5,2,45,1,2590198
5,2,4,6,1,1,2,9,29,6,1,451142
9,1,1,36,1,2,2,2,68,36,1,2079935
1,1,3,39,1,1,2,3,1,44,1,2298514
2,1,4,6,1,1,1,9,2,6,1,159945
1,2,3,28,1,1,2,6,1,28,1,1649789
2,2,3,13,1,1,2,5,2,13,2,926279
2,2,3,28,1,1,1,6,2,28,1,1641429
7,1,4,4,1,1,2,8,1,27,1,63107
9,2,3,12,1,1,2,5,68,12,1,655684
1,2,2,27,1,1,2,4,1,27,1,1633225
1,1,3,13,1,1,2,5,1,13,1,929547
1,2,1,37,1,1,2,5,1,37,1,2159707
1,2,2,29,1,1,1,4,1,29,1,1662366
1,2,1,42,1,1,2,2,1,42,1,2502194
1,1,2,17,1,1,2,3,1,17,1,1073655
9,2,2,17,1,1,2,3,68,8,1,1052134
1,2,2,29,1,1,2,4,1,29,1,1691421
1,1,1,42,1,1,2,2,1,42,1,2497295
1,2,3,1,1,1,2,6,1,1,1,4742
1,2,1,25,1,1,1,1,1,25,1,1469254
5,2,3,5,1,1,2,7,1,5,1,149259
1,1,4,8,1,1,1,8,1,8,1,554410
1,1,2,55,1,1,2,3,1,55,1,3234079
1,2,4,4,1,1,2,8,1,17,1,105996
9,2,4,6,1,2,2,9,68,6,1,433726
1,1,1,34,1,1,1,2,1,34,1,1812663
1,2,1,42,1,1,2,2,1,42,1,2423708
1,2,1,34,1,1,2,2,1,36,1,1865404
1,2,4,4,1,1,1,8,1,4,1,112407
9,2,3,12,1,1,2,5,1,12,1,828219
8,2,4,6,3,1,2,9,67,303,3,180912
9,1,1,50,1,1,2,1,68,36,1,2992740
1,2,4,6,1,1,2,9,1,6,1,380679
1,2,2,20,1,1,2,4,1,29,1,1211170
1,1,3,12,1,1,2,5,1,25,1,811601
1,1,1,33,1,1,1,1,49,25,1,1795176
9,1,3,12,1,1,2,5,68,12,1,818881
1,1,3,28,1,1,2,6,2,28,1,1651637
9,1,3,48,5,1,2,7,67,301,1,2894862
1,2,3,37,1,1,2,5,1,37,1,2174147
9,2,3,21,1,1,2,6,68,6,1,1243132
3,2,1,34,1,1,2,2,1,34,1,1887326
1,2,1,42,1,1,1,2,1,42,1,2459854
1,1,9,12,1,1,1,5,1,51,1,745417
1,2,2,18,1,1,2,3,1,18,1,1134118
1,2,4,8,1,1,2,8,1,44,1,562262
1,1,4,53,1,1,2,9,1,6,1,3142055
1,1,1,42,1,1,2,2,1,36,1,2462818
1,2,4,41,1,1,1,9,1,453,1,2381598
5,2,1,44,1,1,2,1,2,44,1,2555752
8,2,2,13,1,1,2,4,67,29,1,1703041
1,2,3,45,1,1,2,5,1,45,1,2611011
1,1,3,48,1,1,2,7,1,5,1,2800626
1,2,3,5,1,1,2,7,1,5,1,146949
1,1,3,12,1,1,2,5,1,12,1,830749
8,2,9,72,2,1,2,0,67,72,2,3270539
7,2,4,53,1,1,2,9,1,53,1,3109650
1,2,3,37,1,1,2,5,1,37,1,2167433
1,2,2,48,1,1,2,4,54,46,1,2616927
1,1,4,6,1,1,2,9,1,6,1,199226
1,1,3,37,1,1,2,5,1,37,1,2159620
3,2,3,40,1,1,2,7,9,20,1,2380408
1,2,4,10,1,1,2,8,1,416,1,570117
1,1,1,23,1,1,2,1,1,23,1,1329899
1,1,1,36,1,1,1,2,1,36,1,2017851
1,2,9,72,2,1,2,0,32,72,2,3251795
1,2,4,6,1,1,2,9,33,6,1,369791
9,2,4,6,1,1,2,9,11,6,1,302514
1,1,3,51,1,1,2,5,1,51,1,3013990
1,1,4,8,1,1,2,8,1,8,1,550345
1,2,2,26,1,1,2,3,1,26,1,1544870
1,2,1,36,1,1,1,2,1,36,1,1914554
1,1,1,36,1,1,2,2,1,6,1,2062518
1,2,3,45,1,1,2,5,1,45,1,2586742
1,2,2,29,1,1,2,4,1,31,1,1662720
9,1,4,6,1,1,1,9,68,6,1,412568
2,2,3,28,1,1,1,6,2,28,1,1637390
1,1,2,36,1,1,2,2,1,36,1,2056100
1,2,2,55,1,1,2,3,1,55,1,3195677
1,2,4,30,1,1,2,8,1,32,1,1732144
1,1,3,24,1,1,2,5,1,24,1,1401980
1,2,1,36,1,1,2,2,1,36,1,2085366
1,2,3,12,1,1,2,5,1,24,1,739930
1,2,1,34,1,1,1,2,1,34,1,1801660
9,1,3,48,1,1,2,7,68,48,1,2896581
9,2,2,17,1,1,2,3,68,54,1,988368
8,2,3,48,1,2,2,7,67,48,1,2734089
9,2,4,4,1,1,2,8,68,4,1,77795
1,2,1,36,1,1,2,2,1,36,1,2025732
1,2,3,12,1,1,2,5,1,12,1,662304
1,1,2,29,1,1,2,4,37,29,1,1684393
1,2,2,26,1,1,2,3,1,301,1,1570529
2,1,3,45,1,1,2,5,2,19,1,2568567
1,2,2,26,1,1,2,3,1,26,1,1506555
8,1,3,48,1,1,2,7,68,48,1,2699478
2,2,1,36,1,1,2,2,2,36,1,1971753
2,1,3,21,1,1,2,6,2,21,1,1264541
2,1,3,51,1,1,2,5,2,36,1,3078671
1,1,1,36,1,1,2,2,1,36,1,2039526
1,2,3,28,1,1,2,6,1,28,1,1635708
1,2,2,26,1,1,2,3,1,26,1,1484968
1,2,2,18,1,1,1,3,1,18,1,1168038
1,1,3,37,1,2,2,5,1,165,1,2178205
6,2,4,6,1,1,2,9,49,27,1,184519
1,1,4,53,1,1,2,9,1,53,1,3158266
2,2,2,17,5,1,2,3,2,17,1,1046556
1,1,2,39,1,1,2,3,1,36,1,2309290
9,2,2,30,1,1,2,3,68,17,1,1059387
1,1,1,36,1,1,2,2,1,36,1,1924167
1,1,2,55,1,1,2,3,53,26,1,3228462
9,1,4,35,1,1,2,8,68,35,1,1906335
9,2,3,12,1,1,2,5,68,12,1,765979
1,2,2,55,1,1,2,3,1,55,1,3220707
8,1,3,5,1,1,2,7,67,5,1,149936
1,1,3,47,1,1,1,6,1,36,6,2648806
9,2,3,47,1,1,2,6,68,22,1,2635016
9,1,2,29,1,1,2,4,68,29,1,1672458
1,2,3,12,1,1,1,5,1,42,1,723482
9,2,4,8,1,1,2,8,68,6,1,586915
2,1,3,13,1,1,2,5,2,13,1,907716
2,1,3,37,1,1,2,5,2,51,1,2115725
1,2,2,27,1,1,2,4,1,27,1,1587506
1,2,2,39,1,1,2,3,64,39,1,2340435
1,2,2,53,1,1,2,4,1,31,1,1746617
1,1,3,51,1,1,2,5,1,48,1,3048865
1,1,2,19,1,1,2,4,1,19,1,1193879
9,2,3,48,4,2,2,7,68,48,1,2918711
1,1,2,17,1,1,2,3,1,17,1,1054391
1,2,4,6,1,1,2,9,1,36,1,234364
5,2,4,29,1,2,2,8,1,49,1,2957810
9,2,1,9,1,1,2,1,68,9,1,623232
1,2,3,48,1,1,2,7,1,48,1,2905037
1,2,2,39,2,1,2,3,1,39,1,2316920
1,1,1,34,1,1,2,2,1,34,1,1812029
1,1,1,9,1,1,2,1,1,9,1,609510
8,2,3,48,1,1,1,7,67,48,1,2924247
1,1,4,6,1,1,2,9,1,6,1,338114
1,1,2,55,1,1,2,3,1,55,1,3225371
9,1,9,72,2,1,2,0,68,72,2,3248434
1,1,3,12,1,1,2,5,1,12,1,696764
1,1,3,38,1,1,2,5,1,24,1,1347897
1,1,4,2,1,1,1,9,1,2,1,54668
1,1,2,34,1,1,2,2,1,34,1,1843516
1,2,1,36,1,1,2,2,1,36,1,2054322
9,2,4,8,1,1,2,8,68,8,1,565557
6,1,3,22,1,1,2,7,38,310,1,1294183
1,2,3,48,1,1,2,7,1,48,1,2929282
3,1,4,6,1,1,1,9,16,6,4,464115
1,2,4,4,1,1,2,8,1,4,1,64770
1,2,3,48,1,1,2,7,1,40,1,2795259
1,2,2,46,1,1,2,4,1,46,1,2616418
1,1,1,34,1,1,2,2,1,34,1,1825950
1,1,1,18,1,1,2,3,1,18,1,1152349
1,2,2,40,1,1,2,3,1,18,1,1113077
9,1,1,9,1,1,2,1,68,9,1,628732
1,1,9,72,1,1,2,0,1,36,1,3256186
1,1,4,4,1,1,2,8,1,6,1,56570
1,2,2,29,1,1,2,4,1,53,1,1691398
6,1,4,6,1,1,2,9,43,6,1,458261
1,2,2,17,1,1,2,3,1,17,6,1079425
1,1,3,48,1,1,2,7,1,42,1,2729408
1,2,9,38,1,1,2,4,1,38,1,2217330
1,1,4,41,1,1,2,9,1,41,1,2390409
1,1,2,29,1,1,2,4,1,5,1,1668670
9,2,3,39,1,1,2,3,68,39,1,2330003
9,2,4,6,1,1,2,9,68,6,1,275621
1,1,3,5,1,1,2,7,1,5,1,140242
2,1,3,22,1,1,2,7,2,22,1,1299260
1,1,3,47,1,1,2,6,1,1,1,2675284
8,2,4,6,1,1,2,9,67,6,1,495237
1,1,1,25,1,1,2,1,1,25,5,1429111
1,2,2,39,1,1,2,3,1,48,1,2314975
1,1,2,29,1,1,2,4,1,20,1,1695707
8,2,3,48,1,1,2,7,1,48,1,2844952
2,2,3,24,1,1,2,5,2,24,1,1393980
1,2,3,48,1,1,2,7,1,48,1,2907134
1,2,2,19,1,1,2,4,1,19,1,1179602
1,2,1,42,1,1,1,2,1,42,1,2510788
1,1,2,18,1,1,1,3,1,26,1,1571053
1,2,2,26,1,1,2,3,1,26,1,1576300
1,2,2,29,1,1,2,4,1,29,1,1672656
1,1,2,17,1,1,2,3,1,48,1,1048590
2,1,3,1,1,1,2,6,2,1,1,10403
1,1,3,12,1,1,2,5,1,42,1,793027
1,1,1,42,1,1,1,2,1,42,1,2500233
8,2,2,20,1,1,2,4,67,32,1,1220132
5,1,3,37,1,1,2,5,68,42,1,2214769
1,1,4,53,1,1,2,9,1,53,1,3092949
1,2,1,34,1,1,2,2,1,34,1,1879693
1,2,4,41,1,1,2,9,1,41,1,2404566
1,2,3,38,1,1,2,5,1,13,1,923216
2,2,4,32,3,1,2,8,2,301,7,1780055
8,2,4,6,1,1,2,9,67,6,1,189444
1,2,4,6,1,1,2,9,1,6,1,420724
1,1,2,39,1,1,2,3,1,42,1,2282851
1,2,2,55,1,1,2,3,1,447,1,3235496
1,1,3,21,1,1,2,6,1,21,1,1278946
1,1,4,53,1,1,1,9,1,53,1,3083736
1,2,2,18,1,1,2,3,1,18,1,1137234
9,2,1,23,1,1,2,1,26,23,1,1336880
1,2,3,10,1,1,2,5,1,48,1,643330
2,1,2,17,1,1,2,3,2,26,1,1080181
1,1,1,42,1,1,2,2,1,42,1,2474147
1,2,4,8,1,1,2,8,1,16,1,593385
1,2,1,42,1,1,1,2,1,42,1,2470905
1,2,3,28,1,1,2,6,1,28,1,1641906
1,2,3,24,1,1,1,5,1,24,1,1366793
1,2,3,51,1,1,2,5,47,25,1,3049719
9,2,9,72,2,1,1,0,68,72,2,3245545
2,1,3,1,1,1,2,6,2,1,1,44629
1,1,2,17,1,1,2,3,1,17,1,1067199
1,2,1,25,1,1,2,1,1,25,1,1436129
8,1,1,34,1,1,2,2,67,36,1,1884223
1,2,3,13,1,1,2,5,1,13,1,874418
6,1,1,34,1,1,2,2,38,18,1,1833738
1,1,3,54,1,1,1,5,1,54,1,3176466
9,2,1,34,1,1,2,2,1,34,1,1806515
1,1,1,42,1,1,1,2,1,42,1,2539305
1,1,1,36,1,1,2,2,1,36,1,2047833
1,1,3,48,5,1,2,7,1,48,1,2720760
2,2,1,9,1,1,2,1,1,9,1,607087
8,2,3,47,1,1,2,6,67,158,1,2658489
1,1,4,8,1,1,2,8,1,27,1,557213
1,2,2,55,1,1,2,3,6,55,1,3198477
1,1,1,34,1,1,2,2,1,42,1,1845222
2,2,2,18,1,1,2,3,2,18,1,1121514
1,1,2,29,1,1,2,4,1,6,1,1704980
1,2,2,39,1,1,2,3,1,39,1,2302867
1,1,2,23,1,1,1,3,1,35,1,1552217
1,2,3,12,1,1,2,5,1,25,1,777015
9,1,4,6,1,1,2,9,68,8,1,370550
1,1,2,18,1,1,2,3,1,18,1,1137069
1,1,4,6,1,1,2,9,1,6,1,371908
1,2,2,18,1,1,1,3,17,18,1,1110278
1,1,1,36,1,1,2,2,1,36,1,2027319
9,1,3,47,1,1,2,6,68,47,1,2633768
1,2,3,54,1,1,1,5,1,54,1,3170156
1,1,4,29,1,1,2,4,1,44,1,1722367
1,1,4,8,1,1,2,8,1,8,1,587551
1,2,3,1,1,1,2,6,1,1,1,23412
2,2,4,6,1,1,1,9,2,22,1,404403
3,1,3,40,1,1,2,7,5,40,1,2366227
1,1,2,20,1,1,2,4,1,40,1,1228117
1,1,2,20,1,1,1,4,1,20,1,1227160
6,2,4,53,1,1,2,9,45,27,1,3158678
1,2,2,39,1,1,2,3,1,17,1,994926
1,2,3,48,1,1,2,7,1,407,1,2824365
1,2,1,36,1,1,2,2,1,36,1,2012917
1,1,2,39,1,1,1,3,1,39,1,2232527
1,2,2,26,1,1,2,3,1,26,1,1572977
6,1,3,24,1,1,2,5,45,24,1,1345987
1,1,2,17,1,1,1,3,1,19,1,1078081
1,2,2,39,1,1,2,3,1,39,3,2291310
1,2,1,25,1,1,2,1,1,25,1,1474633
1,1,3,48,1,1,2,7,1,48,1,2846894
1,1,1,34,1,1,1,2,1,34,1,1855669
6,2,4,6,1,1,2,9,57,6,1,300299
1,1,2,29,1,1,2,4,1,42,1,1690275
9,1,1,23,1,1,2,1,68,23,1,1335582
1,2,3,12,1,1,2,5,1,24,1,820409
1,2,1,25,1,1,1,1,1,25,1,1414738
1,2,4,8,1,1,2,8,1,31,1,580111
9,1,2,29,1,1,2,4,68,29,1,1703924
1,2,4,8,1,1,2,8,1,20,1,603034
7,2,3,48,1,1,2,7,63,48,1,2794878
1,2,3,47,1,1,1,6,1,26,1,2664996
1,1,3,51,1,1,1,5,1,12,8,3000009
8,2,3,12,2,1,2,5,67,72,2,698152
1,2,2,55,1,1,2,3,1,55,1,3219409
1,2,9,36,1,1,2,2,1,36,1,2101395
1,2,3,51,1,1,2,5,1,31,1,3020822
8,2,3,48,1,1,2,7,67,48,1,2865874
3,1,3,40,1,1,2,7,27,40,1,2354798
2,1,3,1,1,1,2,6,2,1,1,35142
1,2,2,27,1,1,1,4,1,229,1,1577262
8,2,3,12,2,1,2,5,67,72,2,697240
1,2,3,24,1,1,1,5,1,11,1,1356309
1,2,2,17,3,2,2,3,1,17,1,1089833
1,2,3,12,1,1,2,5,1,17,1,676844
9,1,2,26,1,2,1,3,68,26,1,1509262
1,2,4,8,1,1,2,8,1,21,1,596783
1,2,3,48,1,1,2,7,1,35,1,2717584
1,2,3,12,1,1,1,5,43,42,1,755162
1,1,4,6,1,1,1,9,1,6,1,191030
1,2,4,41,1,1,1,9,1,53,1,2417717
1,1,1,25,1,1,2,1,1,25,1,1406272
9,1,3,12,1,2,2,5,68,12,1,773113
1,2,4,6,2,1,2,9,1,6,1,539442
1,1,4,6,1,1,2,9,1,6,1,290464
7,1,4,49,1,1,2,8,1,49,1,2986135
1,1,4,8,1,1,2,8,1,8,1,563616
1,1,2,55,1,1,2,3,1,56,1,3209924
1,2,1,23,1,1,2,1,1,54,1,1332187
1,1,2,39,5,1,2,3,1,39,1,2307302
2,1,3,40,1,1,2,7,2,40,1,2378793
1,1,4,41,1,1,2,9,1,53,1,2407968
1,2,2,26,1,1,2,3,1,39,1,1509506
9,1,4,6,1,1,2,9,68,6,5,461664
1,1,3,12,1,1,2,5,1,12,1,689849
1,1,4,53,1,1,2,9,1,6,1,3091172
6,1,3,12,1,1,2,7,54,48,1,2802496
6,2,3,45,1,1,2,5,45,51,1,2600101
1,1,2,39,1,1,2,3,1,39,1,2308346
1,1,1,34,1,1,2,2,1,34,1,1810501
2,2,2,48,1,1,1,7,2,28,1,2713290
1,1,1,36,1,1,2,2,1,42,1,2087241
8,1,1,34,1,1,2,2,67,34,1,1843925
2,2,1,34,1,1,2,2,2,160,1,1859328
2,2,3,28,1,1,2,6,2,28,1,1649482
1,1,3,13,1,1,2,7,1,40,1,2370946
1,1,3,40,1,1,2,7,1,40,1,2367021
1,2,4,53,1,1,2,9,1,53,1,3141460
1,1,3,10,1,1,2,5,1,34,1,641503
1,2,4,26,3,1,2,9,1,110,5,300923
1,1,4,6,1,1,2,9,1,40,1,331084
8,1,4,35,1,1,2,8,67,35,1,1907645
9,2,3,48,1,1,2,7,68,48,1,2951200
2,2,4,32,1,1,2,8,2,32,1,1783671
1,1,3,40,1,1,1,7,31,26,1,2364139
9,2,4,6,1,1,2,9,68,6,1,346310
1,1,3,22,1,1,2,7,1,8,1,1294684
2,2,4,6,1,1,2,9,2,134,1,330457
1,2,2,27,1,1,2,4,1,46,1,1625826
1,1,2,17,1,1,2,3,1,36,1,1090722
1,1,2,55,1,1,2,3,53,55,1,3191275
1,1,1,25,1,1,2,1,1,25,1,1430563
1,2,2,39,2,1,1,3,1,39,1,2297020
1,1,3,21,1,1,2,6,1,21,1,1243215
1,1,2,26,3,2,2,3,1,301,7,1503086
1,2,2,31,1,1,2,4,1,19,1,1748818
2,1,1,36,1,1,2,2,2,45,1,1922163
1,1,3,48,1,1,2,7,1,48,1,2851472
1,1,4,8,1,1,2,8,1,19,1,567949
8,1,3,48,1,1,2,7,67,48,1,2716791
9,2,1,36,1,1,2,2,68,36,1,1971989
1,2,3,48,1,1,2,7,1,48,1,2954683
1,2,4,16,1,1,2,8,1,16,1,974548
1,2,2,29,1,1,2,4,1,29,1,1700540
1,2,1,36,3,1,2,2,1,243,4,2022062
1,1,3,48,1,1,2,7,1,48,1,2842646
1,2,2,39,1,1,2,3,1,12,1,2315833
1,2,2,17,1,1,2,3,1,17,1,1073542
1,2,4,41,1,1,2,9,1,26,1,2418979
8,2,3,21,1,1,2,6,67,39,1,1247138
1,1,2,26,1,1,2,3,1,26,1,1515949
1,2,3,40,1,1,2,7,1,40,1,2372425
1,2,2,26,1,1,2,3,1,26,1,1540557
4,1,1,25,1,1,1,1,1,36,1,1451574
1,2,3,12,1,2,1,5,1,25,1,678721
2,2,3,22,1,1,1,7,2,22,1,1306230
8,1,3,48,1,1,2,7,67,48,1,2717016
1,2,1,33,1,1,2,1,1,25,1,1796440
1,1,3,13,2,1,2,5,1,13,1,947351
1,2,3,12,1,1,1,5,1,27,1,725346
1,2,2,19,1,1,2,4,1,19,1,1196384
1,1,2,20,1,1,2,4,1,17,2,1231451
1,2,4,16,1,1,2,8,1,16,1,966905
1,1,1,44,1,1,2,1,1,44,1,2560711
1,2,3,12,1,1,2,5,1,36,1,668748
1,1,4,8,1,1,2,8,1,19,1,550075
1,2,2,19,1,1,2,4,1,17,1,1187475
9,1,2,18,1,1,1,3,2,18,1,1110746
9,1,4,4,1,1,1,8,68,4,1,60321
1,1,2,17,1,1,2,3,1,17,1,1004862
1,1,3,48,1,1,2,7,1,48,3,2950089
1,2,4,6,1,1,2,9,1,6,1,465246
1,2,1,25,1,1,2,1,1,25,1,1473987
1,2,2,39,1,1,2,3,1,39,1,2258640
1,2,3,48,1,1,2,7,1,6,1,2831490
3,1,4,56,1,1,2,8,27,56,1,3241210
2,2,3,12,1,1,2,5,2,12,1,720038
1,2,4,10,1,1,1,9,1,6,1,3137520
1,1,4,8,1,1,2,8,1,36,1,554072
2,2,3,47,1,2,2,6,2,501,1,2682430
5,1,2,26,1,1,2,3,1,26,1,1536179
1,2,4,46,1,1,1,9,1,41,1,2408573
1,1,3,18,1,1,1,3,1,18,1,1112252
1,2,3,47,1,1,2,6,1,47,1,2672763
1,2,3,21,1,1,2,6,1,21,1,1269707
1,1,4,6,3,1,2,9,1,136,5,436539
1,1,3,37,1,1,2,5,1,11,1,2200868
1,1,4,53,1,1,2,9,1,53,1,3145608
1,2,1,33,1,1,1,1,1,25,8,1786417
6,1,4,6,1,1,2,9,43,6,1,394023
1,1,4,8,1,1,2,8,1,8,1,550383
2,1,1,42,1,1,2,2,2,42,1,2531796
1,2,2,18,1,1,2,3,1,18,1,1147023
1,2,3,13,1,1,2,5,1,13,1,912141
1,2,4,16,1,1,2,9,1,6,1,226082
6,2,4,15,1,1,2,9,66,15,1,961180
1,1,3,37,1,1,2,5,1,37,1,2153601
1,2,3,28,4,1,2,6,1,28,1,1662173
1,1,2,17,1,1,2,3,1,17,1,1032863
1,1,1,36,1,1,2,2,1,36,1,2009246
8,2,4,6,1,1,2,9,67,6,1,243410
9,2,1,54,1,1,1,1,68,25,1,1447812
1,2,3,40,3,1,2,7,1,215,4,2370218
1,2,1,36,1,1,2,2,1,36,1,2110233
1,1,2,19,1,1,2,4,1,31,1,1177355
1,2,3,48,1,1,2,7,1,48,1,2755905
1,2,2,19,1,1,2,4,1,19,1,1206777
1,2,3,4,1,1,2,7,1,48,1,2912137
1,1,1,25,1,1,2,1,1,25,1,1455310
1,2,4,32,1,1,2,8,1,6,1,1780831
1,2,4,6,1,1,2,9,1,4,1,297645
1,2,2,18,1,1,2,3,1,18,1,1114328
1,2,2,46,1,1,2,4,1,46,1,2618897
1,2,1,34,1,1,2,2,1,27,1,1867330
1,2,1,34,1,1,2,2,1,42,1,1853906
2,2,3,12,1,1,2,5,2,45,1,775126
1,1,2,29,3,1,2,4,1,110,5,1713403
9,1,3,12,2,1,2,5,68,72,2,850982
1,2,2,55,1,1,2,3,1,55,1,3186213
8,1,3,48,1,1,2,7,67,48,1,2850180
9,2,1,42,1,1,1,2,68,42,1,2441807
1,1,1,33,1,1,2,1,1,34,1,1784809
1,1,3,12,1,1,2,5,1,9,1,789158
1,1,3,12,1,1,2,5,1,42,1,843540
1,1,4,32,1,1,2,8,1,36,1,1766699
5,1,1,36,1,2,2,2,1,36,1,1948261
2,2,2,17,1,1,2,3,2,17,1,1075121
1,2,3,12,1,1,2,5,1,17,1,685417
8,2,9,72,2,1,2,0,67,72,2,3249074
1,1,4,53,1,1,1,9,1,53,1,3099666
1,1,3,1,1,1,2,6,1,53,1,19923
1,1,2,19,1,1,2,4,1,19,1,1201937
1,1,4,49,1,1,1,8,1,49,1,2982373
1,1,3,47,1,1,2,6,1,303,1,2689725
1,2,1,34,1,1,1,2,1,34,1,1808487
2,2,2,39,1,1,2,3,2,39,1,2332423
2,1,3,48,1,1,1,7,2,48,1,2694816
1,1,4,51,1,1,2,5,1,51,1,3036920
1,2,3,37,1,1,2,5,1,37,1,2200780
1,2,3,12,1,1,1,5,1,12,1,659283
1,1,4,6,1,1,2,9,1,6,1,452496
1,1,4,8,1,1,2,8,1,53,1,584085
1,1,1,36,1,1,2,2,1,36,1,2104663
3,2,4,6,1,1,2,9,49,6,7,402251
1,1,3,48,1,1,2,7,35,48,1,2710570
1,2,2,39,1,1,2,3,1,39,1,2291212
1,1,3,5,1,1,1,7,1,5,1,131459
1,2,2,39,1,1,2,3,1,39,1,2258071
1,2,2,25,1,1,2,3,1,26,1,1560267
9,2,4,6,5,1,2,9,68,6,1,280583
1,2,3,48,1,1,2,7,1,48,1,2944038
1,2,3,13,1,1,2,5,1,416,1,925171
1,2,2,27,1,1,2,4,1,26,1,1583795
1,1,2,27,1,1,2,4,1,38,1,1622552
1,1,1,36,1,1,2,2,1,42,1,2038217
1,2,3,12,1,1,2,5,1,12,1,649851
1,2,3,45,1,1,1,5,1,13,1,2591291
1,2,9,23,1,1,1,1,1,6,1,1328807
1,2,2,17,1,1,2,3,1,17,1,1028481
1,1,2,5,1,1,2,3,1,26,1,1495953
9,2,3,24,1,1,2,5,68,24,1,1391692
1,1,4,56,1,1,2,8,1,31,1,3240983
1,1,1,42,1,1,2,2,1,42,1,2504138
1,2,3,13,1,1,2,5,1,26,1,943712
1,2,3,17,1,1,2,6,1,6,1,1266883
8,1,4,6,1,1,2,9,67,6,1,260848
1,2,3,12,1,1,2,5,1,12,1,667923
8,1,4,6,1,1,1,9,67,6,1,426994
1,1,1,42,1,1,2,2,1,42,1,2519949
8,1,3,10,1,2,1,5,1,54,1,640816
1,1,3,51,1,1,2,5,1,24,1,3045671
1,2,1,42,1,1,2,2,1,42,1,2435727
