RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID,REGION_dirty,ST_dirty,CIT_dirty,NATIVITY_dirty,RAC1P_dirty,RAC2P_dirty,POBP_dirty,WAOB_dirty
1,1,3,21,1,1,1,6,1,21,1,1284236,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2808603,,,,,,68,,
9,2,3,48,1,1,2,7,68,48,1,2755114,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2527912,,,,,,,,
2,1,3,21,1,1,2,6,2,11,1,1238973,,,,,,,,
1,2,1,34,1,1,1,2,1,34,1,1799025,,,,,,,,
1,1,3,21,1,1,1,6,1,21,1,1262059,1,35,4,,,60,,
8,2,2,39,1,1,2,3,67,39,1,2255592,,,,,,,,
1,2,3,51,1,1,2,5,1,51,1,3002587,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1146882,,,,,,,,
1,1,4,41,1,1,2,9,1,34,1,2395323,,,,,,60,,
9,2,1,36,1,1,2,2,68,36,1,1991767,,,,,,,,2
1,1,3,37,1,1,2,5,1,54,1,2156701,,,,,,,,
9,1,2,27,1,1,2,4,68,27,1,1587527,,,,,,,,
2,1,3,21,1,1,2,6,2,21,1,1281889,,,,,,58,,
9,1,3,48,1,1,2,7,68,48,1,2819575,,,,,,,,
9,1,4,6,1,1,2,9,68,6,1,475838,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3207416,,,,,,,,
1,1,1,36,1,1,2,2,1,31,1,1924985,,,,,,,,
1,1,3,37,1,1,1,5,1,37,1,2190472,,,,,,,,
7,1,4,15,1,1,2,9,61,15,1,957279,9,,,,,,,
1,2,3,22,1,1,2,7,1,22,1,1293298,,,,,,,,
9,1,1,42,1,1,2,2,68,42,1,2513802,,,,,,,,
1,1,3,48,1,1,2,7,1,17,1,2719997,,,,,,,,
8,2,4,16,1,1,2,8,67,48,1,967374,,,,,,,,
1,2,3,45,1,1,2,5,1,45,1,2586628,,,,,,,,
5,1,3,48,1,1,2,7,37,35,1,2699733,,55,4,,,,,
2,1,2,55,1,1,2,3,2,55,1,3180056,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2526599,,,,,,,,
6,1,1,25,1,1,1,1,43,25,1,1412162,,,,,,,,
1,2,4,32,1,1,2,8,1,17,1,1779868,,16,,,,,,
8,2,4,6,1,1,2,9,67,6,1,308389,,,,,,,,
1,1,4,41,1,1,2,9,1,6,1,2382605,,,2,,,,,
1,1,2,55,1,1,2,3,1,55,1,3181170,,,,,,,,
1,2,3,45,1,1,2,5,1,45,1,2575712,,,,,,,,
1,2,4,6,1,1,2,9,1,35,1,394148,,,,,,,,
1,1,3,5,1,1,2,7,1,5,1,142170,,,,,,,512,
1,1,1,25,1,1,2,1,1,25,1,1431437,,,,,,,,
1,1,3,40,1,1,2,7,1,29,1,2360358,,,,,,,,
1,1,2,26,1,1,1,3,1,26,1,1568167,,,,,,,,
1,2,2,26,1,1,2,3,1,55,1,1513643,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2708506,,,,,,,,
1,1,3,12,1,1,2,5,1,42,1,706119,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,344709,,,,,,,,
1,2,3,21,1,1,2,6,1,21,1,1269312,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2271934,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2118564,,,,,,,,
1,2,2,20,1,1,2,4,1,6,1,1226996,9,,,,,,,
1,1,3,51,1,1,2,5,1,42,1,3027244,,,,,,,,
9,1,4,6,1,1,2,9,68,6,1,377621,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,755905,,,,,,,46,
1,1,3,48,1,1,2,7,1,56,1,2838680,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2132518,,,,,,,,
3,2,3,12,2,1,2,5,27,72,2,831845,,,,,,,,
1,2,2,39,1,1,1,3,1,39,1,2270722,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1553441,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2053029,,,,,,,,
1,2,3,51,1,1,2,5,1,51,1,2997621,,,,,,,,
1,2,2,27,1,1,2,4,1,19,1,1590198,,,,,,,,
1,1,3,40,1,1,2,7,1,5,1,2344253,,,,,,,,
2,1,1,25,1,1,2,1,2,36,1,1443507,,,,,7,,,
1,2,2,31,1,1,2,4,1,46,1,1753981,,12,,,,,,
1,1,3,13,1,1,2,5,1,17,1,919969,,,,,,,,
1,2,2,20,1,1,2,4,1,29,1,1220395,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,280526,,,,,,,,
1,1,4,6,1,1,2,9,1,53,1,186840,,,,,,,,6
2,2,3,12,1,1,2,5,2,48,1,758366,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2497870,,,,,,,,
1,2,3,21,1,1,2,6,1,21,1,1254595,,,,,,,,
9,2,3,12,1,1,2,5,68,17,1,793973,,23,,,,,,
1,2,1,9,1,1,2,1,1,36,1,624929,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1691970,,,,,,,,
2,2,3,1,1,1,1,6,2,1,1,8093,,,,,,,,3
1,2,3,13,1,1,2,5,1,24,1,865660,,,,,,35,,
8,1,3,48,1,1,2,7,67,48,1,2807108,,,,,,,,
2,1,2,29,1,1,2,4,2,29,1,1694123,,,,,,,150,
1,2,4,6,1,1,2,9,1,6,1,287261,,,,,,,,
1,2,3,45,1,1,2,5,1,45,1,2587064,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,1932432,,,,,,,374,
2,2,3,12,1,1,2,5,2,17,1,654030,,,,,,,,
9,2,3,12,1,1,1,5,68,6,1,770913,,,,,,,,
1,1,2,17,1,1,2,3,1,55,1,1094157,,,,,,,,
1,2,3,48,1,1,2,7,1,39,1,2761222,,,,,,,,
1,1,2,18,1,1,2,3,1,17,1,1120427,,,,,,,,
2,2,3,13,1,1,2,5,2,13,1,944379,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1167316,,,,2,,,,
1,1,4,4,1,1,2,8,1,18,1,126061,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1083451,,,,,6,,,
2,2,1,34,1,1,2,2,2,36,1,1873150,4,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2943756,,,,,,,,
1,1,3,37,1,1,2,5,1,37,1,2120184,,,,,,,,
1,1,4,49,1,1,2,8,1,49,1,2967969,,,,,,,,
1,1,3,12,1,1,1,5,1,34,1,809069,,,,,,,,
2,1,2,17,1,1,2,3,2,17,1,988951,,,,,,,,
2,1,1,36,1,1,2,2,2,37,1,2063519,9,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1458917,,,,,,,,
1,1,3,48,1,1,1,7,1,48,1,2933918,,,,,,,,
1,1,1,9,1,1,2,1,1,9,1,611790,,,,,,,,
1,2,3,10,1,1,2,5,1,24,1,646848,,,,,,,,
1,1,3,47,1,1,2,6,1,39,1,2680266,,,,,,,,
1,1,2,27,1,1,2,4,1,27,1,1603815,,,,,,,,
1,1,3,37,1,1,2,5,1,27,1,2160656,,,,,,,,
2,2,3,37,1,1,2,5,2,37,1,2208970,,,,,,,,
1,1,3,12,1,1,2,5,1,13,1,771654,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1007875,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1024171,,,,,,,,
1,2,3,13,1,1,2,5,1,47,1,883504,,,,,,,,
8,2,1,36,1,1,2,2,67,36,1,1924771,,,,,,,,
1,1,2,20,1,1,2,4,1,20,1,1237496,,,4,,,,,
1,2,2,18,1,1,2,3,1,17,1,1119819,,,,,,,,
1,2,3,37,1,1,2,5,1,21,1,2205884,,,,,4,,,
8,1,1,36,1,1,2,2,67,36,1,1966352,,,,,,,,
1,2,2,20,1,1,2,4,1,20,1,1217306,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2165381,2,,,,8,48,,
8,2,1,36,1,1,2,2,67,36,1,2050945,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2237803,,,,,,,,
2,1,3,45,1,1,2,5,2,45,1,2583148,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1090243,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2855589,,,,,,,,
1,1,2,18,1,1,1,3,1,18,1,1122335,4,,,,,,,
1,1,3,21,1,1,2,6,1,18,1,1281706,,,5,,,,,
9,1,3,12,1,1,2,5,68,12,1,761519,,,,,,,,
1,2,3,40,1,1,2,7,1,40,1,2363418,,,,2,7,,,
1,2,2,18,1,1,1,3,1,18,1,1138875,,,,,,,,
1,2,1,23,1,1,2,1,1,17,1,1340799,,,,,,,,
1,1,4,8,1,1,2,8,1,6,1,557887,,,,,,,,
1,2,3,24,1,1,2,5,1,51,1,1367744,2,,,,,,,
1,2,4,4,1,1,2,8,1,6,1,103689,,,,,,,,
1,2,3,12,1,1,1,5,1,39,1,842602,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2435501,,,,2,,,,
9,2,9,72,2,1,1,0,68,72,2,3253271,,,,,,,,
1,2,3,12,1,1,2,5,1,39,1,664620,,,,,,,,
1,2,3,48,1,1,2,7,1,39,1,2728962,2,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,1933046,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,348503,,,,,,,,
1,1,1,25,1,1,2,1,1,12,1,1421051,,,,2,,,,
1,1,4,4,1,1,2,8,1,6,1,88348,,24,,,,,,
2,1,3,5,1,1,1,7,2,5,1,157882,,,,,,,,2
1,2,2,19,1,1,1,4,1,27,1,1199534,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2454846,,,,,5,,,
1,1,3,24,1,1,2,5,1,6,1,1381263,,,,,,,,
1,1,3,1,1,1,2,6,1,1,1,27432,,,,2,,,,
1,2,2,17,1,1,1,3,1,29,1,1021487,,,,,,,,
1,2,1,42,1,1,1,2,1,36,1,2543051,,,,,,,,
1,1,1,25,1,1,2,1,1,51,1,1415209,,,3,,,,,
1,1,4,41,1,1,2,9,1,16,1,2382409,2,,,,,,,
1,2,2,17,1,1,1,3,1,17,1,1084072,,,,,,,,
1,1,3,24,1,1,2,5,1,37,1,1361846,,,,,,,,
1,2,2,20,1,1,2,4,1,48,1,1226466,,,,,,,,
1,1,4,4,1,1,2,8,1,26,1,105077,,,,,,10,,
2,2,4,6,1,1,2,9,2,6,1,455314,,,,,,,,2
1,1,2,55,1,1,1,3,1,26,1,3231398,,,,,,,,
1,1,4,6,1,1,2,9,1,29,1,335327,,,,,,,,
1,1,3,40,1,1,1,7,1,5,1,2349599,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3188564,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,1937914,,,,,,,,4
1,2,4,6,1,1,2,9,1,6,1,172109,,,,,,,169,
9,1,1,42,1,1,2,2,68,42,1,2517299,,,,,,,,3
1,2,2,39,1,1,2,3,1,42,1,2251185,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1173032,,,,,,,,
1,2,4,53,1,1,1,9,1,36,1,3127567,,,,,,,,
1,2,1,34,1,1,2,2,1,34,1,1823774,,,2,,,,,
1,2,2,27,1,1,2,4,1,55,1,1583310,,,,,,,,
1,2,3,13,1,1,2,5,1,13,1,910592,,,,,,,,
1,2,3,21,1,1,2,6,1,21,1,1272237,,,,,,,,
9,2,3,12,3,1,2,5,68,362,3,698533,,,,,,,,
1,1,3,45,1,1,2,5,1,53,1,2572691,,,,,,33,140,
8,1,4,6,1,1,2,9,67,6,1,211593,,,,,,,,
9,1,3,48,1,1,2,7,68,48,1,2792050,,,,,,,,
1,1,3,12,1,1,2,5,1,12,1,663401,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,853872,,,,,,,,
8,1,2,20,1,1,1,4,67,20,1,1224102,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1099297,,,,,,,,
2,1,4,4,1,1,2,8,2,4,1,72071,2,,,,,,,
1,1,1,9,1,1,2,1,1,9,1,616739,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,699834,,,,,,,,3
1,2,2,17,1,1,1,3,1,17,1,1099938,,,,,,4,,
2,2,2,18,1,1,1,3,2,17,1,1157669,4,,,,,,,
1,1,4,4,1,1,2,8,1,49,1,93267,,,,2,,,,
2,1,3,37,1,1,1,5,2,37,1,2209868,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,179193,,,,,,,,7
1,1,2,39,1,1,2,3,1,39,1,2285456,,,,,,,,
1,2,1,25,1,1,1,1,1,25,1,1436413,,,,2,,,,
1,2,1,36,1,1,2,2,1,25,1,1981791,,,,,,,,
1,1,2,29,1,1,1,4,1,20,1,1694540,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2725481,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,770762,,,,,,,,
1,1,3,12,1,1,2,5,1,12,1,750614,,,,2,,,,
1,2,2,55,1,1,2,3,1,55,1,3203647,,,,,,,,
9,1,3,51,1,1,2,5,68,51,1,3072991,,,,,,,,7
1,1,1,42,1,1,1,2,1,24,1,2547813,,,,,,,,
9,1,2,39,1,1,2,3,68,39,1,2250128,,,,,,,,
6,2,4,53,1,1,2,9,38,15,1,3122042,,,,,,,,
1,1,4,41,1,1,2,9,1,41,1,2414842,,,,,,,,
1,2,2,55,1,1,2,3,1,17,1,3236012,1,,,,,,,
2,2,3,45,1,1,1,5,2,45,1,2586986,,,,,,,,
2,2,3,48,1,1,2,7,2,48,1,2869612,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,1952737,,,,,,13,,
1,2,3,1,1,1,2,6,1,1,1,43073,,,,,,,,4
1,2,3,21,1,1,2,6,1,53,1,1245272,,23,,,,,,
2,2,3,51,1,1,2,5,2,24,1,3052126,,,,,,,,
1,2,1,34,1,1,2,2,1,42,1,1852747,,,,,,,,
2,2,3,22,1,1,2,7,2,22,1,1302278,,,,,,,,
1,1,4,6,1,1,2,9,1,18,1,490545,,,,,4,21,,
1,2,1,25,1,1,2,1,1,25,1,1433841,,,,,,,,
1,1,3,24,1,1,2,5,1,42,1,1367242,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1701143,,,,,,,,
1,2,3,45,1,1,2,5,1,42,1,2581998,,,,,,,,
1,1,3,48,1,1,2,7,1,34,1,2714575,,,,,,,,
9,1,3,48,3,1,2,7,68,207,4,2859611,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,423001,,,,,,,,
1,1,3,37,1,1,2,5,1,29,1,2203161,,,,,,,,4
1,2,1,36,1,1,2,2,1,36,1,2015226,,,,,,,,
9,1,4,6,1,1,1,9,68,6,1,447893,,,4,,,,,
1,2,1,25,1,1,1,1,1,25,1,1460471,,,,,,,,
2,2,3,12,1,1,2,5,2,12,1,851176,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,242436,,,,,,,,7
1,1,4,8,1,1,2,8,1,8,1,549531,,44,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1506334,,,,,,,,
2,2,3,37,1,1,2,5,2,28,1,2199182,,,,,,,,
1,1,3,12,1,1,2,5,1,12,1,754454,,,,,,,,
2,1,3,24,1,1,2,5,2,24,1,1367003,,,,,,,,
1,2,4,6,1,1,1,9,1,6,1,172962,,,,,,,,
2,2,2,17,1,1,2,3,2,51,1,1072420,9,,,,,,,7
2,1,2,39,1,1,2,3,2,39,1,2284074,9,,,,,,,3
2,1,1,34,1,1,1,2,2,34,1,1800161,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,822602,,,,,,,,
1,2,9,72,2,1,2,0,1,72,2,3258028,,,,,5,,,
1,1,3,24,1,1,2,5,1,24,1,1404270,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,353836,,,,,,,,
1,2,3,22,1,1,2,7,1,22,1,1320398,,,,,,,,
8,2,3,12,1,1,2,5,67,12,1,788254,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2708428,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3223391,,,,2,,64,,
1,2,4,4,1,1,2,8,1,4,1,118958,3,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2230964,,,,2,,,,
1,1,4,6,1,1,2,9,1,29,1,298203,,,,,,,,
1,2,3,28,1,1,2,6,1,51,1,1636214,,,,,,,,4
1,2,1,9,1,1,2,1,1,9,1,614034,,,,,,,,
1,1,4,6,1,1,2,9,1,53,1,265212,,,,,,,,
1,2,3,48,1,1,2,7,1,49,1,2877787,,,,,,,,
9,1,3,48,1,1,2,7,68,48,1,2806553,,,,2,,,,
2,1,3,45,1,1,2,5,2,45,1,2604303,,,,,,27,,
2,2,1,36,1,1,1,2,2,36,1,2058141,,,,,,,,
1,1,1,34,1,1,2,2,1,34,1,1888368,,,,,,,,
2,2,3,5,1,1,2,7,2,5,1,133371,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,847433,,,3,,,,,
9,2,4,6,1,1,2,9,68,6,1,224359,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2437379,,,,,,,,
1,2,4,49,1,1,2,8,1,35,1,2988281,,,,,,,,
1,1,3,12,1,1,2,5,1,36,1,763212,,,,,,,,
1,1,1,9,1,1,2,1,1,36,1,618603,,,,,8,,,
1,2,4,30,1,1,2,8,1,6,1,1727546,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2236079,,,,,,,,
1,1,4,8,1,1,2,8,1,25,1,596792,,,,,,,,
2,2,2,17,1,1,2,3,2,6,1,1019512,,,,,,,217,
1,2,3,12,1,1,2,5,1,12,1,651031,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1116238,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1125873,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2438278,,49,,,,,156,
2,1,4,6,1,1,2,9,2,6,1,338623,,,,2,,,235,
1,1,3,48,1,1,2,7,1,48,1,2794143,,,,,,,,
1,1,3,37,1,1,1,5,1,38,1,2202428,,,,,,,,
1,1,1,25,1,1,2,1,1,34,1,1449361,,,,,,,,
1,2,2,26,1,1,2,3,1,55,1,1536838,,34,,,,,,
1,1,2,26,1,1,1,3,1,26,1,1483454,,,,,,,,
1,2,3,12,1,1,1,5,1,21,1,663004,,,,,,4,,
1,2,4,49,1,1,2,8,1,49,1,2956034,,,,,,,,
8,2,3,5,1,1,2,7,67,6,1,137890,,,,,,,,
1,2,3,12,1,1,2,5,1,4,1,832275,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2539326,,,,,,,,
6,2,2,17,1,1,2,3,38,17,1,1052610,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1538783,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2291443,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2717466,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3193421,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1542078,,,,,,,,
8,1,4,6,3,1,2,9,67,370,3,295774,,,,,,,,
9,2,4,32,1,1,2,8,68,6,1,1777185,,,,,,,,
1,2,4,53,1,1,2,9,1,39,1,3103687,,,,,,,,
1,2,3,13,1,1,2,5,1,36,1,909231,,,2,,,,,
8,2,3,48,1,1,2,7,67,48,1,2940526,,,,,,,,
1,1,4,4,1,1,2,8,1,4,1,123908,,,,,,,,
1,1,3,13,1,1,1,5,1,13,1,874262,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1027501,,,,,,,,
1,2,3,13,1,1,1,5,1,13,1,911835,,,3,,,,,
9,1,4,16,1,1,2,8,68,16,1,980766,,,,,,,,
1,2,3,37,1,1,2,5,1,51,1,2130634,,,,,,,,
1,1,4,32,1,1,2,8,1,32,1,1779002,,,3,,,,,
1,2,2,26,1,1,2,3,1,26,1,1501126,,,,,,,,
1,2,4,8,1,1,1,8,1,27,1,589793,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,1964119,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,531969,,,,,,,,
2,1,4,6,1,1,2,9,2,28,1,318560,,,,,,,,
1,2,3,40,1,1,2,7,1,40,1,2368969,,,,,,,,
1,1,1,9,1,1,1,1,1,48,1,604859,,,,,,,,
1,2,4,49,1,1,2,8,1,24,1,2964721,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2189301,,,,,,,,
9,1,2,18,1,1,1,3,68,18,1,1153443,,,,,,1,,
1,1,4,53,1,1,2,9,1,53,1,3127494,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1441221,,,,,,,,
1,1,2,39,1,1,2,3,1,17,1,2227693,,,,,,,,
1,2,1,9,1,1,2,1,1,9,1,636315,,,,,,,,
1,2,3,12,1,1,2,5,1,34,1,847729,,,,,,20,,
1,2,4,4,1,1,2,8,1,55,1,69754,,,,,,,,
1,1,4,16,1,1,2,8,1,16,1,971894,,,,2,,,,
1,2,1,34,1,1,1,2,1,34,1,1822130,,,,,,,,
1,1,3,10,1,1,1,5,1,10,1,643271,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,350875,,,,,,44,,
8,1,4,6,1,1,2,9,67,6,1,224423,,,,,,,109,
1,2,3,48,1,1,2,7,1,6,1,2712337,9,,,,,,,3
1,2,2,17,1,1,2,3,1,17,1,1082876,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2490304,,,,,,,,
9,1,4,41,1,1,2,9,68,41,1,2394470,,,,,,26,,
1,2,3,21,1,1,2,6,1,21,1,1248322,,,,,,,,
1,1,3,51,1,1,2,5,1,51,1,3068743,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,533145,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,460097,,,,,,,,
1,2,1,42,1,1,1,2,1,48,1,2450488,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2796838,,,,,,,,
9,2,3,48,3,1,2,7,68,110,5,2893248,,,,,,,,
2,2,3,24,1,1,2,5,2,12,1,1362791,,,,,,,,
1,1,4,6,1,1,1,9,1,27,1,513386,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,1970954,,33,,,,,,
1,2,3,48,1,1,2,7,1,5,1,2777912,,,,,,,,
2,2,3,28,1,1,1,6,2,28,1,1637260,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2877913,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2825391,,,,,,,,
1,1,3,47,1,1,1,6,1,47,1,2642408,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,327740,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1004194,,,,,,23,,
9,1,1,42,1,1,1,2,68,42,1,2508297,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1017038,,,,,,,,
2,1,1,34,3,1,2,2,2,333,3,1854746,,,,,,,46,
1,2,2,26,1,1,2,3,1,26,1,1531872,,,,,,,,
1,1,3,21,1,1,2,6,1,21,1,1252911,,,,2,,,,
1,1,2,17,1,1,2,3,1,17,1,1091181,,45,,,,,,
1,1,3,48,1,1,2,7,1,51,1,2828876,,,,,,,,
1,2,3,22,1,1,2,7,1,18,1,1320219,,,,,,,,
1,2,3,48,1,1,2,7,1,12,1,2868540,1,,,,,,,
1,2,2,31,1,1,2,4,1,46,1,1746575,,,,,,,,
1,2,3,24,1,1,2,5,1,24,1,1382825,,,,2,,,,
9,2,1,34,1,1,2,2,68,34,1,1861486,,,,,,,,5
9,1,2,26,1,1,2,3,68,29,1,1525459,,,,,6,,,
2,1,2,26,1,1,1,3,2,26,1,1482048,,,,,,,,
2,1,1,36,1,1,1,2,2,36,1,1911444,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,309574,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,487781,,,,,,,,
1,2,3,5,3,1,2,7,1,110,5,156019,,,,2,,,,
8,1,3,48,1,1,2,7,67,48,1,2931714,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1696605,,,,,,,,
5,1,4,4,1,1,2,8,37,4,1,111879,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2103755,,,,,,,,
2,2,3,1,1,1,2,6,2,1,1,36328,,,,,,,,
1,2,3,51,1,1,2,5,1,42,1,3052418,2,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2534468,,,,,,,,
2,2,3,12,1,1,2,5,2,12,1,802588,,,,,,,,
2,1,3,12,1,1,2,5,2,12,1,660909,,,,,,,,
1,2,1,9,1,1,2,1,1,54,1,604198,,,,,,,,
1,1,3,48,1,1,2,7,1,34,1,2794254,,,,,,,,
1,2,3,10,1,1,2,5,1,24,1,643926,,,,,,,,
1,2,2,55,1,1,1,3,1,42,1,3227324,,,,,,,,
1,2,2,31,1,1,2,4,1,31,1,1742149,,,,,,,,
1,1,3,37,1,1,2,5,1,37,1,2193267,,,,,,,,
2,2,3,28,1,1,2,6,2,28,1,1648119,,,,,,,,
1,2,1,25,1,1,2,1,1,44,1,1448117,,,,,,,,
1,2,4,4,1,1,2,8,1,17,1,72611,,,,,,,414,
1,1,3,45,1,1,2,5,1,26,1,2584476,,,,,,,,
1,1,4,8,1,1,2,8,1,4,1,579543,,,,,,,,
1,1,4,8,1,1,2,8,1,24,1,553928,,,,,,,,
1,1,4,56,1,1,2,8,1,31,1,3242719,,35,,,,,253,
2,1,3,54,1,1,2,5,2,51,1,3169204,,,,,,,,
1,2,3,12,1,1,2,5,1,42,1,739482,,,,,,,,
1,1,1,34,1,1,2,2,1,42,1,1804418,,,,,,,,
8,2,4,6,1,1,1,9,67,6,1,331986,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1036568,,,,,,,,
1,1,3,12,1,1,2,5,1,53,1,666894,,,,,,,,
1,1,3,10,1,1,2,5,1,24,1,642167,,,,,,,,
1,2,4,6,1,1,2,9,1,19,1,222074,,,,,,,,
1,2,1,34,1,1,2,2,1,48,1,1857024,,,,,,,,
9,1,3,24,3,1,2,5,68,233,4,1404448,,,,,,,,
1,2,4,41,1,1,2,9,1,41,1,2407758,,,,,,,,
9,1,3,12,2,1,2,5,68,72,2,792999,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2825974,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,180338,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2922139,,,,,,,,
1,1,3,47,1,1,1,6,1,47,1,2689592,,,2,,,,,
2,2,3,28,1,1,2,6,2,47,1,1647826,,,,,,,,
1,2,3,28,1,1,2,6,1,28,1,1641538,,,,,,,,
1,1,2,39,1,1,1,3,1,39,1,2280147,,,,,2,,,
1,1,4,49,1,1,2,8,1,53,1,2958209,,,,,,,12,
1,1,2,27,1,1,2,4,1,27,1,1629504,,,4,,,,,
6,1,4,15,1,1,2,9,45,15,1,950602,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3211513,,18,,,7,,,
1,1,3,48,1,1,2,7,1,48,1,2835419,1,,,,,,,
1,1,2,39,1,1,2,3,1,17,1,2275002,,,,2,,,,
1,2,1,36,1,1,2,2,1,45,1,1993551,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2905999,,,,,,,,8
9,2,3,47,1,1,2,6,68,47,1,2686826,,,,,,,,
1,1,3,12,1,1,2,5,1,51,1,668227,,,,,,,69,
1,1,3,40,1,1,2,7,1,6,1,2365467,,,,,,,,
1,2,4,32,1,1,2,8,1,32,1,1769563,1,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2458704,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1042828,,,,,,,,
1,2,4,6,1,1,2,9,1,53,1,510384,,,5,,,,,
1,2,2,55,1,1,2,3,1,19,1,3218070,,,,2,,,,
1,2,2,18,1,1,2,3,1,18,1,1169870,,,,,,,,
